"AnswerId","JobName","Worker","Status","WorkDurationInSeconds","TaskReservedTime","TaskStartedTime","AnswerSubmittedTime","AnswerAcceptedTime","AnswerRejectedTime","ScheduledAutoApprovalTime","ScheduledAutoRejectionTime","Answer.1:fileId","Answer.2:selections","Answer.3:selections","Answer.4:selections","Answer.4:freetext","Answer.5:selections","Answer.5:freetext","Answer.6:selections","Answer.6:freetext","Answer.7:freetext"
"7E65F920C27E0BD","Sympathie_2016-07-20T09:32:23.991Z","5A2470F3B6","AUTOMATICALLY_ACCEPTED","167","2016.09.30 07:39:04 +0000","2016.09.30 07:39:04 +0000","2016.09.30 07:41:52 +0000","2016.09.30 07:41:52 +0000","","2016.09.30 07:41:52 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/721160162427b2a1499dd93249cae4fb","4","0","0,7,2","","2,3","","0,1","","20"
"69E6FC3A3E14494","Sympathie_2016-07-20T09:32:23.991Z","8F40573B16","AUTOMATICALLY_ACCEPTED","123","2016.10.01 06:58:48 +0000","2016.10.01 06:58:57 +0000","2016.10.01 07:01:01 +0000","2016.10.01 07:01:01 +0000","","2016.10.01 07:01:01 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/c9558cc22f9a410d830e9175caefb4d9","4","0","9","","4","","6","","19"
"0EEEB1C1A3AAA90","Sympathie_2016-07-20T09:32:23.991Z","C7488B9FA7","AUTOMATICALLY_ACCEPTED","76","2016.10.01 07:35:56 +0000","2016.10.01 07:35:56 +0000","2016.10.01 07:37:12 +0000","2016.10.01 07:37:12 +0000","","2016.10.01 07:37:12 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/51ba0c14082dea8bec9b814c9e93d76c","4","0","9","","4","","6","","54"
"3E649423658795E","Sympathie_2016-07-20T09:32:23.991Z","8F40573B16","AUTOMATICALLY_ACCEPTED","177","2016.10.01 08:19:30 +0000","2016.10.01 08:19:32 +0000","2016.10.01 08:22:29 +0000","2016.10.01 08:22:29 +0000","","2016.10.01 08:22:29 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/129982891fa9f0e1c5ff7f679c2ec046","4","0","9","","4","","6","","19"
"209EC5F8BFE2E25","Sympathie_2016-07-20T09:32:23.991Z","574AEF2FF0","AUTOMATICALLY_ACCEPTED","90","2016.10.01 08:48:07 +0000","2016.10.01 08:48:08 +0000","2016.10.01 08:49:38 +0000","2016.10.01 08:49:38 +0000","","2016.10.01 08:49:38 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/17f9f99ebaa6deeece55f5f10c78e866","4","0","4","","2","","3,4,5","","26"
"709A1772EB6EEC6","Sympathie_2016-07-20T09:32:23.991Z","5CF161D31E","AUTOMATICALLY_ACCEPTED","140","2016.10.01 09:09:08 +0000","2016.10.01 09:09:08 +0000","2016.10.01 09:11:29 +0000","2016.10.01 09:11:29 +0000","","2016.10.01 09:11:29 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/1be12f552c889254304db3be3722b960","4","0","9","","4","","6","","25"
"9C711B2D9A9AFA6","Sympathie_2016-07-20T09:32:23.991Z","8F40573B16","AUTOMATICALLY_ACCEPTED","128","2016.10.01 09:39:18 +0000","2016.10.01 09:39:22 +0000","2016.10.01 09:41:30 +0000","2016.10.01 09:41:30 +0000","","2016.10.01 09:41:30 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/5c3249d6bfcb7c0d824b3278c2916b01","4","0","9","","4","","6","","19"
"23C2668E7C54525","Sympathie_2016-07-20T09:32:23.991Z","8F40573B16","AUTOMATICALLY_ACCEPTED","91","2016.10.01 15:54:01 +0000","2016.10.01 15:54:03 +0000","2016.10.01 15:55:35 +0000","2016.10.01 15:55:35 +0000","","2016.10.01 15:55:35 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/406d9e07447ad75ff24b22e9ef7476cf","4","0","9","","4","","6","","19"
"F6370447411CA1E","Sympathie_2016-07-20T09:32:23.991Z","2FF973C98D","AUTOMATICALLY_ACCEPTED","99","2016.10.01 17:12:35 +0000","2016.10.01 17:12:36 +0000","2016.10.01 17:14:16 +0000","2016.10.01 17:14:16 +0000","","2016.10.01 17:14:16 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/7254de52164e125cc25b585c43754303","4","0","9","","4","","6","","30"
"D75613E607F8488","Sympathie_2016-07-20T09:32:23.991Z","E50DE85FCE","AUTOMATICALLY_ACCEPTED","47","2016.10.01 19:12:28 +0000","2016.10.01 19:12:28 +0000","2016.10.01 19:13:16 +0000","2016.10.01 19:13:16 +0000","","2016.10.01 19:13:16 +0000","1970.01.01 00:00:00 +0000","FILE_ID_MISSING","4","0","8","","4","","6","","39"
"6826CFC6A663B73","Sympathie_2016-07-20T09:32:23.991Z","8F40573B16","AUTOMATICALLY_ACCEPTED","97","2016.10.01 20:26:14 +0000","2016.10.01 20:26:16 +0000","2016.10.01 20:27:53 +0000","2016.10.01 20:27:54 +0000","","2016.10.01 20:27:53 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/1df57dbec866f96e099fb6ce77a6161b","4","0","9","","4","","6","","19"
"2F3FAC0257A80B6","Sympathie_2016-07-20T09:32:23.991Z","31F667F7B5","AUTOMATICALLY_ACCEPTED","62","2016.10.01 21:21:38 +0000","2016.10.01 21:21:38 +0000","2016.10.01 21:22:40 +0000","2016.10.01 21:22:40 +0000","","2016.10.01 21:22:40 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/1cdc748056942cb041475285e04b2aa8","4","0","9","","3","","6","","34"
"92DDFD002C2D555","Sympathie_2016-07-20T09:32:23.991Z","F27DAE18A5","AUTOMATICALLY_ACCEPTED","101","2016.10.02 08:19:40 +0000","2016.10.02 08:19:41 +0000","2016.10.02 08:21:22 +0000","2016.10.02 08:21:22 +0000","","2016.10.02 08:21:22 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/3cceaac8e4c038b4266c45fb0a51096b","4","0","1","","4","","0","","19"
"7D220AE8DA9FF35","Sympathie_2016-07-20T09:32:23.991Z","D65E811718","AUTOMATICALLY_ACCEPTED","163","2016.10.02 11:22:51 +0000","2016.10.02 11:22:52 +0000","2016.10.02 11:25:36 +0000","2016.10.02 11:25:36 +0000","","2016.10.02 11:25:36 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/005ccba8e4cdb32dd3bc1cd27fbb73dc","4","0","9","","","gymnasialer Musikunterricht","","Tanze darauf klassischen Tanz","18"
"45056FE25C2BDE4","Sympathie_2016-07-20T09:32:23.991Z","23374BA5AC","AUTOMATICALLY_ACCEPTED","82","2016.10.02 11:58:34 +0000","2016.10.02 11:58:35 +0000","2016.10.02 11:59:57 +0000","2016.10.02 11:59:57 +0000","","2016.10.02 11:59:57 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/c74cc7abb5abe219981cf757832900d8","4","0","9","","4","","6","","35"
"C0E1242531AA599","Sympathie_2016-07-20T09:32:23.991Z","68ABF56035","AUTOMATICALLY_ACCEPTED","96","2016.10.02 12:37:00 +0000","2016.10.02 12:37:00 +0000","2016.10.02 12:38:37 +0000","2016.10.02 12:38:37 +0000","","2016.10.02 12:38:37 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/bc21f697d4f95cc594ff1a17ad0c057d","4","0","9","","4","","6","","35"
"3BBE00E5062AF66","Sympathie_2016-07-20T09:32:23.991Z","5A2470F3B6","AUTOMATICALLY_ACCEPTED","89","2016.10.02 14:26:19 +0000","2016.10.02 14:26:20 +0000","2016.10.02 14:27:49 +0000","2016.10.02 14:27:49 +0000","","2016.10.02 14:27:49 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/ce5c1477255c3219cfb77ff0ee3c5f4f","4","0","2,8,7,0","","2,3","","0,1","","20"
"31D03034DFDEEFF","Sympathie_2016-07-20T09:32:23.991Z","23374BA5AC","AUTOMATICALLY_ACCEPTED","92","2016.10.02 17:53:33 +0000","2016.10.02 17:53:33 +0000","2016.10.02 17:55:05 +0000","2016.10.02 17:55:06 +0000","","2016.10.02 17:55:05 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/762609de548e235a36ad029e532c88da","4","0","9","","4","","6","","35"
"E6D7C40E7BAFE99","Sympathie_2016-07-20T09:32:23.991Z","9AD4A5F53C","AUTOMATICALLY_ACCEPTED","105","2016.10.02 17:54:39 +0000","2016.10.02 17:54:39 +0000","2016.10.02 17:56:25 +0000","2016.10.02 17:56:25 +0000","","2016.10.02 17:56:25 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/a8d6e3a6f626c8f21c934b40bd002f20","4","0","0,5,8,1","","4","","0","","18"
"F77C1BF1B2FDB7B","Sympathie_2016-07-20T09:32:23.991Z","8F40573B16","AUTOMATICALLY_ACCEPTED","110","2016.10.02 19:06:43 +0000","2016.10.02 19:06:46 +0000","2016.10.02 19:08:36 +0000","2016.10.02 19:08:37 +0000","","2016.10.02 19:08:36 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/d79e433a6f7c987613c660187d7c6f84","4","0","9","","4","","6","","19"
"DD74AECE3038A5B","Sympathie_2016-07-20T09:32:23.991Z","20486ACBCA","AUTOMATICALLY_ACCEPTED","82","2016.10.03 08:56:20 +0000","2016.10.03 08:56:21 +0000","2016.10.03 08:57:43 +0000","2016.10.03 08:57:43 +0000","","2016.10.03 08:57:43 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/3d2b530f56124d91e652aa13a2dca0b1","4","0","9","","4","","6","","34"
"40F72EBAAC55A64","Sympathie_2016-07-20T09:32:23.991Z","72FD1B0918","AUTOMATICALLY_ACCEPTED","84","2016.10.04 10:11:02 +0000","2016.10.04 10:11:03 +0000","2016.10.04 10:12:27 +0000","2016.10.04 10:12:28 +0000","","2016.10.04 10:12:27 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/129a52aea7446ba3f5964fdf92efbecc","3","0","5,1","E-Bass","2,3","","0,1","","22"
"003F734F1FBB32B","Sympathie_2016-07-20T09:32:23.991Z","841072C88A","AUTOMATICALLY_ACCEPTED","68","2016.10.04 10:39:21 +0000","2016.10.04 10:39:21 +0000","2016.10.04 10:40:29 +0000","2016.10.04 10:40:30 +0000","","2016.10.04 10:40:29 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/c5552ef3494e5f6bd77743cb00df7c82","4","0","8","","4","","0","","25"
"44BDF18BB8D8C35","Sympathie_2016-07-20T09:32:23.991Z","3DCE5C4FB7","AUTOMATICALLY_ACCEPTED","67","2016.10.04 13:22:44 +0000","2016.10.04 13:22:45 +0000","2016.10.04 13:23:52 +0000","2016.10.04 13:23:52 +0000","","2016.10.04 13:23:52 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/69c6d79e697cd2640b6b5c6f84d886c1","4","0","9","","4","","6","","24"
"1E84E19A2875147","Sympathie_2016-07-20T09:32:23.991Z","68ABF56035","AUTOMATICALLY_ACCEPTED","81","2016.10.04 15:00:22 +0000","2016.10.04 15:00:23 +0000","2016.10.04 15:01:44 +0000","2016.10.04 15:01:44 +0000","","2016.10.04 15:01:44 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/e5bbc5c96f7ad157f7b7f317c6f49e4e","4","0","9","","4","","5","","35"
"98E4B513376F54E","Sympathie_2016-07-20T09:32:23.991Z","02960007ED","AUTOMATICALLY_ACCEPTED","98","2016.10.04 17:35:33 +0000","2016.10.04 17:35:34 +0000","2016.10.04 17:37:12 +0000","2016.10.04 17:37:13 +0000","","2016.10.04 17:37:12 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/6c5458d24da35d643892a73988f070e0","4","0","9","","4","","6","","46"
"64E39C37A1B9DC0","Sympathie_2016-07-20T09:32:23.991Z","D89ED4DC39","AUTOMATICALLY_ACCEPTED","81","2016.10.04 18:42:22 +0000","2016.10.04 18:42:23 +0000","2016.10.04 18:43:44 +0000","2016.10.04 18:43:44 +0000","","2016.10.04 18:43:44 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/aa24e9fdd60f353eab4ddf6dde99632e","4","0","1","","4","","6","","31"
"6DC116FFEF4E46F","Sympathie_2016-07-20T09:32:23.991Z","8F40573B16","AUTOMATICALLY_ACCEPTED","102","2016.10.04 19:09:38 +0000","2016.10.04 19:09:40 +0000","2016.10.04 19:11:23 +0000","2016.10.04 19:11:23 +0000","","2016.10.04 19:11:23 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/472850154f929aef5b46ad4883076c76","4","0","9","","4","","6","","19"
"DD2FAB453BFA44D","Sympathie_2016-07-20T09:32:23.991Z","F1EBFFE603","AUTOMATICALLY_ACCEPTED","196","2016.10.04 19:56:29 +0000","2016.10.04 19:56:31 +0000","2016.10.04 19:59:48 +0000","2016.10.04 19:59:48 +0000","","2016.10.04 19:59:48 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/9c3228f2f0818c0c148e6e6cfc6c3081","4","1","9","","4","","6","","52"
"0ABF6F0BE14FD9E","Sympathie_2016-07-20T09:32:23.991Z","E8B5804712","AUTOMATICALLY_ACCEPTED","84","2016.10.04 20:31:10 +0000","2016.10.04 20:31:10 +0000","2016.10.04 20:32:35 +0000","2016.10.04 20:32:35 +0000","","2016.10.04 20:32:35 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/631da00c0213c45dd5f466f33983c195","4","0","9","","4","","6","","22"
"8DB93B72B524238","Sympathie_2016-07-20T09:32:23.991Z","3DCE5C4FB7","AUTOMATICALLY_ACCEPTED","48","2016.10.04 21:23:02 +0000","2016.10.04 21:23:04 +0000","2016.10.04 21:23:52 +0000","2016.10.04 21:23:52 +0000","","2016.10.04 21:23:52 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/0257afcbd2492a705cafe239301d259a","4","0","9","","4","","6","","24"
"83A2ED1B91CB1BC","Sympathie_2016-07-20T09:32:23.991Z","DCBB422E74","AUTOMATICALLY_ACCEPTED","61","2016.10.04 21:32:15 +0000","2016.10.04 21:32:15 +0000","2016.10.04 21:33:16 +0000","2016.10.04 21:33:17 +0000","","2016.10.04 21:33:16 +0000","1970.01.01 00:00:00 +0000","https://api.crowdee.de/v1/files/008868d2c04735e600ac8b603ac46fca","4","0","9","","4","","6","","22"
"405D8D14D62B560","Sympathie_2016-07-20T09:32:23.991Z","141334ACBB","AUTOMATICALLY_ACCEPTED","151","2016.10.05 04:29:04 +0000","2016.10.05 04:29:04 +0000","2016.10.05 04:31:36 +0000","2016.10.05 04:31:36 +0000","","2016.10.05 04:31:36 +0000","2016.10.05 04:31:36 +0000","https://api.crowdee.de/v1/files/8c3b57bef3c67544ad4d2b61fc86fd45","4","0","2,8","","4","","6","","28"
"4C36609F202BD8B","Sympathie_2016-07-20T09:32:23.991Z","40D18450B0","AUTOMATICALLY_ACCEPTED","157","2016.10.05 08:32:15 +0000","2016.10.05 08:32:15 +0000","2016.10.05 08:34:53 +0000","2016.10.05 08:34:53 +0000","","2016.10.05 08:34:53 +0000","2016.10.05 08:34:53 +0000","https://api.crowdee.de/v1/files/1fca7fe803cfc98f3bf1f6b1c95bd868","4","0","0,1","","4","","5","","24"
"3879A6FC22E7C3A","Sympathie_2016-07-20T09:32:23.991Z","B9E745B079","AUTOMATICALLY_ACCEPTED","52","2016.10.05 08:49:32 +0000","2016.10.05 08:49:33 +0000","2016.10.05 08:50:25 +0000","2016.10.05 08:50:25 +0000","","2016.10.05 08:50:25 +0000","2016.10.05 08:50:25 +0000","https://api.crowdee.de/v1/files/50b830fef5cd7fbd0448442c2bcbc182","4","0","9","","4","","6","","35"
"F546057CE0B8A06","Sympathie_2016-07-20T09:32:23.991Z","477890A379","AUTOMATICALLY_ACCEPTED","72","2016.10.05 09:15:59 +0000","2016.10.05 09:16:00 +0000","2016.10.05 09:17:13 +0000","2016.10.05 09:17:13 +0000","","2016.10.05 09:17:13 +0000","2016.10.05 09:17:13 +0000","https://api.crowdee.de/v1/files/4fecfd72d99b352f34086e65a8eb61e9","0","0","9","","4","","6","","21"
"EC2A7A4A24231EA","Sympathie_2016-07-20T09:32:23.991Z","B9E745B079","AUTOMATICALLY_ACCEPTED","57","2016.10.05 09:52:08 +0000","2016.10.05 09:52:09 +0000","2016.10.05 09:53:06 +0000","2016.10.05 09:53:06 +0000","","2016.10.05 09:53:06 +0000","2016.10.05 09:53:06 +0000","https://api.crowdee.de/v1/files/7855788d2453b798a81a6ba630dfed91","4","0","9","","4","","6","","35"
"80D44484F481A7E","Sympathie_2016-07-20T09:32:23.991Z","53496BE3CD","AUTOMATICALLY_ACCEPTED","105","2016.10.05 09:56:01 +0000","2016.10.05 09:56:02 +0000","2016.10.05 09:57:47 +0000","2016.10.05 09:57:47 +0000","","2016.10.05 09:57:47 +0000","2016.10.05 09:57:47 +0000","https://api.crowdee.de/v1/files/cd1bd9ae6c50d966a59e0b341615c688","4","0","9","","4","","6","","43"
"8AB7670BFBA8955","Sympathie_2016-07-20T09:32:23.991Z","F3A4B911A9","AUTOMATICALLY_ACCEPTED","186","2016.10.05 11:34:17 +0000","2016.10.05 11:34:17 +0000","2016.10.05 11:37:24 +0000","2016.10.05 11:37:24 +0000","","2016.10.05 11:37:24 +0000","2016.10.05 11:37:24 +0000","https://api.crowdee.de/v1/files/093c5292944632698d6a8ed57a8745f5","4","0","2","","4","","0","","29"
"5BDC0AAB68C63CB","Sympathie_2016-07-20T09:32:23.991Z","5A2470F3B6","AUTOMATICALLY_ACCEPTED","91","2016.10.05 11:53:41 +0000","2016.10.05 11:53:42 +0000","2016.10.05 11:55:14 +0000","2016.10.05 11:55:14 +0000","","2016.10.05 11:55:14 +0000","2016.10.05 11:55:14 +0000","https://api.crowdee.de/v1/files/5f2f1da51bfe5857c1608a81bfaa63a3","4","0","7,0,8,2","","2","","0,1,2","","20"
"832D30E80A1D61B","Sympathie_2016-07-20T09:32:23.991Z","E8B5804712","AUTOMATICALLY_ACCEPTED","45","2016.10.05 15:23:45 +0000","2016.10.05 15:23:45 +0000","2016.10.05 15:24:30 +0000","2016.10.05 15:24:31 +0000","","2016.10.05 15:24:30 +0000","2016.10.05 15:24:30 +0000","FILE_ID_MISSING","4","0","9","","4","","6","","22"
"A8F221D74F33107","Sympathie_2016-07-20T09:32:23.991Z","F3A4B911A9","AUTOMATICALLY_ACCEPTED","50","2016.10.06 07:37:46 +0000","2016.10.06 07:37:46 +0000","2016.10.06 07:38:36 +0000","2016.10.06 07:38:37 +0000","","2016.10.06 07:38:36 +0000","2016.10.06 07:38:36 +0000","FILE_ID_MISSING","4","0","2","","4","","0","","29"
"5CED9D33FC7F11A","Sympathie_2016-07-20T09:32:23.991Z","13B72EB3B9","AUTOMATICALLY_ACCEPTED","103","2016.10.24 14:32:54 +0000","2016.10.24 14:32:54 +0000","2016.10.24 14:34:37 +0000","2016.10.24 14:34:37 +0000","","2016.10.24 14:34:37 +0000","2016.10.24 14:34:37 +0000","https://api.crowdee.de/v1/files/3cf7814c0bba045d9c964d48c91041a9","4","0","9","","4","","6","","57"
"7EB20F0C12BE8EE","Sympathie_2016-07-20T09:32:23.991Z","FAB2394369","AUTOMATICALLY_ACCEPTED","41","2016.10.24 14:42:12 +0000","2016.10.24 14:42:13 +0000","2016.10.24 14:42:54 +0000","2016.10.24 14:42:54 +0000","","2016.10.24 14:42:54 +0000","2016.10.24 14:42:54 +0000","https://api.crowdee.de/v1/files/dfe789d4e07ffc2b7269c4a0e78c0e5a","4","0","9","","3","","6","","26"
"DC98A8467807687","Sympathie_2016-07-20T09:32:23.991Z","C7488B9FA7","AUTOMATICALLY_ACCEPTED","88","2016.10.24 15:03:23 +0000","2016.10.24 15:03:23 +0000","2016.10.24 15:04:52 +0000","2016.10.24 15:04:52 +0000","","2016.10.24 15:04:52 +0000","2016.10.24 15:04:52 +0000","https://api.crowdee.de/v1/files/dce534acda82ac7e8a210ebd00694196","4","0","9","","4","","6","","54"
"DAA824E3411F9AF","Sympathie_2016-07-20T09:32:23.991Z","C7488B9FA7","AUTOMATICALLY_ACCEPTED","82","2016.10.24 18:11:17 +0000","2016.10.24 18:11:17 +0000","2016.10.24 18:12:39 +0000","2016.10.24 18:12:39 +0000","","2016.10.24 18:12:39 +0000","2016.10.24 18:12:39 +0000","https://api.crowdee.de/v1/files/35b6ec7e41fc0849f4ddad65ede32afc","4","0","9","","4","","6","","54"
"780E7EEE1F70659","Sympathie_2016-07-20T09:32:23.991Z","F1EBFFE603","AUTOMATICALLY_ACCEPTED","165","2016.10.24 18:34:07 +0000","2016.10.24 18:34:09 +0000","2016.10.24 18:36:54 +0000","2016.10.24 18:36:54 +0000","","2016.10.24 18:36:54 +0000","2016.10.24 18:36:54 +0000","https://api.crowdee.de/v1/files/b99b6d68f92f2d1b61582fff35b0d1d4","4","0","9","","4","","6","","52"
"D78C024095FFFF7","Sympathie_2016-07-20T09:32:23.991Z","5A2470F3B6","AUTOMATICALLY_ACCEPTED","88","2016.10.24 18:44:24 +0000","2016.10.24 18:44:24 +0000","2016.10.24 18:45:52 +0000","2016.10.24 18:45:52 +0000","","2016.10.24 18:45:52 +0000","2016.10.24 18:45:52 +0000","https://api.crowdee.de/v1/files/dff8b83b905e5484371dccb18d4b2606","4","0","7,2,8,0","","2,3","","0,1","","20"
"355E4352C01793C","Sympathie_2016-07-20T09:32:23.991Z","D2B3A3520A","AUTOMATICALLY_ACCEPTED","100","2016.10.24 18:49:04 +0000","2016.10.24 18:49:04 +0000","2016.10.24 18:50:45 +0000","2016.10.24 18:50:45 +0000","","2016.10.24 18:50:45 +0000","2016.10.24 18:50:45 +0000","https://api.crowdee.de/v1/files/054d5c4362e11c8a9e91abd1ee7e7962","4","0","9","","4","","6","","33"
"F2A6F7836E91272","Sympathie_2016-07-20T09:32:23.991Z","9CE88121B0","AUTOMATICALLY_ACCEPTED","120","2016.10.24 19:18:55 +0000","2016.10.24 19:18:55 +0000","2016.10.24 19:20:55 +0000","2016.10.24 19:20:56 +0000","","2016.10.24 19:20:55 +0000","2016.10.24 19:20:55 +0000","https://api.crowdee.de/v1/files/48891adc1b22e638c85e6e12a8bfa32e","4","0","1,8","","2","","1","","19"
"690F27AFED1770F","Sympathie_2016-07-20T09:32:23.991Z","89FA7B9F13","AUTOMATICALLY_ACCEPTED","152","2016.10.24 19:49:49 +0000","2016.10.24 19:49:50 +0000","2016.10.24 19:52:22 +0000","2016.10.24 19:52:22 +0000","","2016.10.24 19:52:22 +0000","2016.10.24 19:52:22 +0000","https://api.crowdee.de/v1/files/119253bc13d361e761cd05bfd2f818bd","4","0","1","","1","","0,1","","26"
"19EBBECC94680C5","Sympathie_2016-07-20T09:32:23.991Z","AB0838C1F1","AUTOMATICALLY_ACCEPTED","137","2016.10.24 19:55:33 +0000","2016.10.24 19:55:34 +0000","2016.10.24 19:57:51 +0000","2016.10.24 19:57:51 +0000","","2016.10.24 19:57:51 +0000","2016.10.24 19:57:51 +0000","https://api.crowdee.de/v1/files/bd0824bdb893fff2447dc88f1e27c548","4","0","8","Percussion","2","","1","","41"
"01D016E41AECA9B","Sympathie_2016-07-20T09:32:23.991Z","27FF90BBB6","AUTOMATICALLY_ACCEPTED","87","2016.10.24 20:44:27 +0000","2016.10.24 20:44:27 +0000","2016.10.24 20:45:55 +0000","2016.10.24 20:45:55 +0000","","2016.10.24 20:45:55 +0000","2016.10.24 20:45:55 +0000","https://api.crowdee.de/v1/files/e4ee52f4807f11b8b3dd4f6a64e0465f","4","0","9","","4","","5","","18"
"ADD8CBECC9CB349","Sympathie_2016-07-20T09:32:23.991Z","FAB2394369","AUTOMATICALLY_ACCEPTED","35","2016.10.24 21:00:59 +0000","2016.10.24 21:00:59 +0000","2016.10.24 21:01:35 +0000","2016.10.24 21:01:35 +0000","","2016.10.24 21:01:35 +0000","2016.10.24 21:01:35 +0000","https://api.crowdee.de/v1/files/0e3ce1a73a75a95b0901cd9bf61afcff","4","0","9","","3","","6","","26"
"634E95F88B0C83C","Sympathie_2016-07-20T09:32:23.991Z","4967ACC291","AUTOMATICALLY_ACCEPTED","77","2016.10.24 21:51:03 +0000","2016.10.24 21:51:03 +0000","2016.10.24 21:52:21 +0000","2016.10.24 21:52:21 +0000","","2016.10.24 21:52:21 +0000","2016.10.24 21:52:21 +0000","https://api.crowdee.de/v1/files/2aafa484fa62b3da59a8669102992e00","3","0","9","","4","","6","","23"
"4BFD74138075EA8","Sympathie_2016-07-20T09:32:23.991Z","448394EF8E","AUTOMATICALLY_ACCEPTED","98","2016.10.25 00:12:52 +0000","2016.10.25 00:12:53 +0000","2016.10.25 00:14:31 +0000","2016.10.25 00:14:31 +0000","","2016.10.25 00:14:31 +0000","2016.10.25 00:14:31 +0000","https://api.crowdee.de/v1/files/9d3b80327544df55c76a67aaa07251c4","4","0","9","","","Chor zu Schulzeiten","6","","22"
"D7E692D892E4029","Sympathie_2016-07-20T09:32:23.991Z","1286863B7E","AUTOMATICALLY_ACCEPTED","180","2016.10.25 05:04:52 +0000","2016.10.25 05:04:52 +0000","2016.10.25 05:07:53 +0000","2016.10.25 05:07:53 +0000","","2016.10.25 05:07:53 +0000","2016.10.25 05:07:53 +0000","https://api.crowdee.de/v1/files/2354e60550aed91bd2a99d66a6a074c8","4","0","9","","2","","4,5","","35"
"C66E8E2C11E481B","Sympathie_2016-07-20T09:32:23.991Z","27FF90BBB6","AUTOMATICALLY_ACCEPTED","86","2016.10.25 06:12:27 +0000","2016.10.25 06:12:27 +0000","2016.10.25 06:13:53 +0000","2016.10.25 06:13:53 +0000","","2016.10.25 06:13:53 +0000","2016.10.25 06:13:53 +0000","https://api.crowdee.de/v1/files/3e37e344432f75710131440760b157b2","4","0","0,5","","4","","1,4,5","","18"
"D505E3BA462A4AE","Sympathie_2016-07-20T09:32:23.991Z","C7488B9FA7","AUTOMATICALLY_ACCEPTED","62","2016.10.25 06:46:31 +0000","2016.10.25 06:46:32 +0000","2016.10.25 06:47:34 +0000","2016.10.25 06:47:34 +0000","","2016.10.25 06:47:34 +0000","2016.10.25 06:47:34 +0000","https://api.crowdee.de/v1/files/5bfb146010e0c4487c3e1797dd7b7c26","4","0","9","","4","","6","","54"
"2BABDB1E639F5DE","Sympathie_2016-07-20T09:32:23.991Z","27FF90BBB6","AUTOMATICALLY_ACCEPTED","64","2016.10.25 07:21:16 +0000","2016.10.25 07:21:16 +0000","2016.10.25 07:22:20 +0000","2016.10.25 07:22:20 +0000","","2016.10.25 07:22:20 +0000","2016.10.25 07:22:20 +0000","https://api.crowdee.de/v1/files/f3d1826128be80a85d6e0b958855e6a0","4","0","5,8,7,1,0","","2","","0,1,3,4,5","","18"
