"IDListener","ageListener","genderListener","filename","fileDurationMs","orderPlayed","timesListenedTo","IDSpeaker","ageSpeaker","genderSpeaker","stimulusContent","stimulusDistortion","reactionTimeLikabilityMs","reactionTimePersonalityMs","durationRatingLikabilityMs","durationRatingPersonalityMs","Rating_Likability","Rating_Q1","Rating_Q2","Rating_Q3","Rating_Q4","Rating_Q5","Rating_Q6","Rating_Q7","Rating_Q8","Rating_Q9","Rating_Q10","Extraversion","Agreeableness","Conscientiousness","Neuroticism","Openness"
6,22,"m","016_21_m_P_F.wav",18304,6,1,16,21,"m","Pizzeria","NoDistortion",3738,9090,96,28724,99,11,82,17,90,29,74,17,75,47,71,81,82,79,28,71
6,22,"m","007_24_m_P_F.wav",16008,7,1,7,24,"m","Pizzeria","NoDistortion",3559,11152,81,20333,87,18,40,55,56,54,69,54,62,54,54,75,43,53,49,50
6,22,"m","019_30_m_P_F.wav",18180,8,1,19,30,"m","Pizzeria","NoDistortion",5922,7617,78,6543,48,52,52,51,52,53,53,54,54,54,54,50,49,51,51,50
6,22,"m","021_30_m_P_F.wav",16869,9,1,21,30,"m","Pizzeria","NoDistortion",3060,7109,58,37396,31,0,27,99,100,100,22,0,1,17,2,61,63,1,8,1
6,22,"m","004_29_m_P_F.wav",16456,10,2,4,29,"m","Pizzeria","NoDistortion",5600,17893,94,96388,74,40,50,63,80,18,50,70,52,61,56,55,40,44,40,69
6,22,"m","023_30_m_P_F.wav",17877,11,1,23,30,"m","Pizzeria","NoDistortion",23349,6773,87,36063,57,79,59,58,58,47,76,52,53,59,49,48,53,47,50,51
6,22,"m","025_25_m_P_F.wav",32563,12,1,25,25,"m","Pizzeria","NoDistortion",18986,26194,95,42750,73,53,71,41,77,49,66,66,74,52,56,56,52,66,37,53
6,22,"m","020_31_m_P_F.wav",17870,13,1,20,31,"m","Pizzeria","NoDistortion",4963,33072,60093,27255,27,0,54,78,58,34,39,76,58,72,99,69,39,40,57,82
6,22,"m","005_26_m_P_F.wav",18196,14,2,5,26,"m","Pizzeria","NoDistortion",45302,16815,9584,19335,85,46,52,17,53,35,84,53,92,9,86,69,49,87,28,75
6,22,"m","013_34_f_P_F.wav",18690,15,1,13,34,"f","Pizzeria","NoDistortion",10456,13930,139,7721,56,52,53,52,52,52,51,53,53,54,52,49,50,50,51,50
6,22,"m","003_33_f_P_F.wav",21251,16,1,3,33,"f","Pizzeria","NoDistortion",3842,5682,93,23191,100,0,99,77,99,45,80,66,87,16,91,90,66,55,8,73
6,22,"m","010_30_f_P_F.wav",26023,17,1,10,30,"f","Pizzeria","NoDistortion",3538,7721,96,37560,54,75,44,87,45,36,63,58,82,64,99,44,43,47,59,81
6,22,"m","008_28_f_P_F.wav",17523,18,1,8,28,"f","Pizzeria","NoDistortion",3914,13248,2878,18837,74,6,43,45,50,52,51,58,55,53,61,72,42,55,51,54
6,22,"m","017_29_f_P_F.wav",18078,19,2,17,29,"f","Pizzeria","NoDistortion",4113,10994,42,37086,67,19,53,22,60,42,62,40,64,47,61,71,56,71,43,59
6,22,"m","011_21_f_P_F.wav",19125,20,1,11,21,"f","Pizzeria","NoDistortion",6158,9741,95,23711,46,14,38,54,59,52,63,44,53,54,55,74,47,49,47,51
6,22,"m","015_22_f_P_F.wav",20668,21,2,15,22,"f","Pizzeria","NoDistortion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,22,"m","026_20_f_P_F.wav",16365,22,1,26,20,"f","Pizzeria","NoDistortion",2459,9726,104,20165,69,62,53,64,50,52,46,56,53,52,54,42,48,44,51,51
6,22,"m","014_34_f_P_F.wav",16180,23,1,14,34,"f","Pizzeria","NoDistortion",5366,10678,1848,21972,41,16,14,40,64,28,53,45,41,56,48,68,34,50,46,60
6,22,"m","029_29_f_P_F.wav",18648,24,1,29,29,"f","Pizzeria","NoDistortion",5253,7112,82,25245,51,47,47,59,40,59,47,49,49,63,66,50,49,45,61,53
6,22,"m","012_27_f_P_F.wav",25209,25,1,12,27,"f","Pizzeria","NoDistortion",6329,9622,53,26197,91,0,64,69,46,36,70,52,50,39,95,85,56,40,46,79
6,22,"m","002_28_f_P_F.wav",15996,26,1,2,28,"f","Pizzeria","NoDistortion",8747,10899,87,34987,47,30,78,91,33,59,62,68,33,76,100,66,55,21,71,70
6,22,"m","009_30_f_P_F.wav",20512,27,1,9,30,"f","Pizzeria","NoDistortion",3552,10826,1018,8544,70,52,52,50,52,53,52,54,50,52,50,50,49,50,50,48
6,22,"m","001_28_f_P_F.wav",15115,28,1,1,28,"f","Pizzeria","NoDistortion",3560,7224,110,31324,66,46,98,88,31,12,95,87,53,99,98,74,55,32,84,93
6,22,"m","027_29_f_P_F.wav",22289,29,1,27,29,"f","Pizzeria","NoDistortion",3377,5817,80,27176,50,33,59,35,40,44,70,37,69,33,82,68,61,67,46,69
7,24,"m","019_30_m_P_F.wav",18187,1,1,19,30,"m","Pizzeria","NoDistortion",16028,18714,152,53884,29,92,84,85,67,16,26,18,29,32,79,17,83,22,32,81
7,24,"m","030_28_m_P_F.wav",18237,2,1,30,28,"m","Pizzeria","NoDistortion",14942,18332,1409,76403,54,32,50,43,31,55,62,59,46,38,49,65,45,51,53,47
7,24,"m","025_25_m_P_F.wav",32554,3,1,25,25,"m","Pizzeria","NoDistortion",9502,17726,799,48556,36,68,64,34,34,28,51,67,59,66,50,41,48,62,66,61
7,24,"m","023_30_m_P_F.wav",17871,4,1,23,30,"m","Pizzeria","NoDistortion",4390,6477,95,35620,66,19,22,71,66,57,22,47,30,35,71,51,37,29,34,57
7,24,"m","006_22_m_P_F.wav",31279,5,1,6,22,"m","Pizzeria","NoDistortion",5220,6608,110,46293,33,26,61,28,26,42,54,65,65,58,38,64,48,68,66,48
7,24,"m","005_26_m_P_F.wav",18206,6,1,5,26,"m","Pizzeria","NoDistortion",18952,21814,661,49490,53,4,27,44,41,65,65,69,45,15,47,80,29,50,37,41
7,24,"m","004_29_m_P_F.wav",16454,7,1,4,29,"m","Pizzeria","NoDistortion",10129,12587,112,54470,69,66,54,22,30,26,54,66,56,63,26,44,44,67,66,50
7,24,"m","021_30_m_P_F.wav",16861,8,1,21,30,"m","Pizzeria","NoDistortion",4512,10486,89,40808,35,58,58,80,72,45,32,47,22,47,62,37,55,21,37,58
7,24,"m","028_28_m_P_F.wav",19296,9,1,28,28,"m","Pizzeria","NoDistortion",5180,9345,13259,31434,23,57,16,71,61,67,28,64,31,31,12,35,26,30,35,22
7,24,"m","018_25_m_P_F.wav",14444,10,1,18,25,"m","Pizzeria","NoDistortion",6241,17954,7153,31448,76,10,31,20,36,72,68,69,67,25,19,79,31,73,44,23
7,24,"m","016_21_m_P_F.wav",18298,11,1,16,21,"m","Pizzeria","NoDistortion",14879,23656,5008,21430,56,26,71,65,69,14,60,47,11,21,61,67,62,23,26,73
7,24,"m","020_31_m_P_F.wav",17868,12,1,20,31,"m","Pizzeria","NoDistortion",4667,3336,70,32711,20,25,16,74,24,75,26,72,31,37,3,50,22,28,56,14
7,24,"m","024_21_m_P_F.wav",19910,13,1,24,21,"m","Pizzeria","NoDistortion",5825,14817,1798,26236,42,27,69,69,70,31,22,68,18,36,76,47,50,24,33,72
7,24,"m","022_24_m_P_F.wav",18438,14,1,22,24,"m","Pizzeria","NoDistortion",4349,9250,61370,52052,42,6,19,11,18,70,38,76,76,23,6,66,21,82,52,18
7,24,"m","012_27_f_P_F.wav",25206,15,1,12,27,"f","Pizzeria","NoDistortion",4503,7808,104,25254,27,58,16,21,12,77,30,75,76,74,7,36,20,77,81,15
7,24,"m","002_28_f_P_F.wav",15985,16,1,2,28,"f","Pizzeria","NoDistortion",9208,14517,1951,39299,36,25,52,60,61,23,71,50,39,40,64,73,51,39,39,70
7,24,"m","010_30_f_P_F.wav",26025,17,1,10,30,"f","Pizzeria","NoDistortion",4862,3733,126,42695,34,57,31,46,33,46,45,61,56,61,9,44,35,55,64,31
7,24,"m","001_28_f_P_F.wav",15132,18,1,1,28,"f","Pizzeria","NoDistortion",9107,3484,6327,38503,36,6,19,19,19,69,61,69,69,5,5,77,25,75,43,18
7,24,"m","027_29_f_P_F.wav",22286,19,1,27,29,"f","Pizzeria","NoDistortion",3290,10192,106,23111,72,25,61,65,65,16,56,24,44,23,70,65,68,39,29,77
7,24,"m","008_28_f_P_F.wav",17520,20,1,8,28,"f","Pizzeria","NoDistortion",4365,13996,1436,40031,77,23,72,20,34,46,68,55,55,20,75,72,58,67,43,64
7,24,"m","014_34_f_P_F.wav",16179,21,1,14,34,"f","Pizzeria","NoDistortion",43052,4171,1033,30217,63,13,81,80,46,15,71,67,26,14,75,79,57,23,34,80
7,24,"m","009_30_f_P_F.wav",20508,22,1,9,30,"f","Pizzeria","NoDistortion",1897,5017,482,35047,18,79,39,31,52,24,25,31,63,75,45,23,54,66,61,60
7,24,"m","013_34_f_P_F.wav",18694,23,1,13,34,"f","Pizzeria","NoDistortion",6912,9475,114,49599,22,15,48,25,30,26,37,65,40,35,30,61,41,57,52,52
7,24,"m","017_29_f_P_F.wav",18070,24,1,17,29,"f","Pizzeria","NoDistortion",41000,5972,116,31727,41,15,25,10,19,84,59,79,80,14,58,72,23,85,47,37
7,24,"m","011_21_f_P_F.wav",19141,25,1,11,21,"f","Pizzeria","NoDistortion",5809,8236,476,33527,70,22,64,44,21,19,64,43,43,59,59,71,60,49,69,70
7,24,"m","029_29_f_P_F.wav",18625,26,1,29,29,"f","Pizzeria","NoDistortion",56281,16977,118,35660,32,75,28,44,16,57,19,46,42,69,19,22,41,49,76,31
7,24,"m","015_22_f_P_F.wav",20630,27,1,15,22,"f","Pizzeria","NoDistortion",2746,4299,16912,32023,70,7,14,12,29,80,54,81,81,75,70,73,16,84,73,45
7,24,"m","003_33_f_P_F.wav",21260,28,1,3,33,"f","Pizzeria","NoDistortion",3361,5522,1471,31544,14,11,50,24,31,47,70,64,58,20,71,79,43,67,44,62
7,24,"m","026_20_f_P_F.wav",16376,29,1,26,20,"f","Pizzeria","NoDistortion",13373,4749,153,35113,67,55,36,58,29,18,58,24,17,61,69,51,56,29,66,75
8,28,"f","007_24_m_P_F.wav",16046,1,2,7,24,"m","Pizzeria","NoDistortion",23324,30821,173,69200,75,32,62,31,76,49,83,52,51,34,26,75,55,60,29,38
8,28,"f","016_21_m_P_F.wav",18298,2,1,16,21,"m","Pizzeria","NoDistortion",23016,27303,123,37002,56,4,62,68,68,26,87,63,13,28,56,91,49,22,30,65
8,28,"f","024_21_m_P_F.wav",19905,3,1,24,21,"m","Pizzeria","NoDistortion",23018,28514,142,49804,82,46,51,52,64,39,33,42,39,52,30,43,54,43,44,45
8,28,"f","021_30_m_P_F.wav",16854,4,2,21,30,"m","Pizzeria","NoDistortion",23421,31132,101,69894,49,67,41,57,49,47,23,56,54,53,30,28,42,48,52,41
8,28,"f","023_30_m_P_F.wav",17875,5,2,23,30,"m","Pizzeria","NoDistortion",20074,24675,29634,51257,59,39,25,30,52,65,30,33,26,63,36,45,46,48,55,35
8,28,"f","019_30_m_P_F.wav",18180,6,1,19,30,"m","Pizzeria","NoDistortion",20023,23060,162,43970,79,61,65,31,59,48,38,29,33,70,57,38,68,51,55,54
8,28,"f","025_25_m_P_F.wav",32561,7,1,25,25,"m","Pizzeria","NoDistortion",34993,42501,112,44980,27,42,28,23,15,30,68,73,82,58,57,63,27,79,71,63
8,28,"f","028_28_m_P_F.wav",19304,8,1,28,28,"m","Pizzeria","NoDistortion",23342,29478,1696,47159,51,51,39,81,75,37,46,50,23,31,39,47,44,21,28,51
8,28,"f","030_28_m_P_F.wav",18233,9,2,30,28,"m","Pizzeria","NoDistortion",21275,28427,111,50401,63,52,44,36,55,19,34,26,44,48,29,41,59,54,46,55
8,28,"f","005_26_m_P_F.wav",18219,10,1,5,26,"m","Pizzeria","NoDistortion",20215,25284,121,35262,77,39,53,41,56,36,65,45,39,50,63,63,54,49,47,63
8,28,"f","020_31_m_P_F.wav",17886,11,1,20,31,"m","Pizzeria","NoDistortion",23738,27666,34,59066,70,24,39,69,75,45,65,49,25,45,61,70,45,28,35,58
8,28,"f","004_29_m_P_F.wav",16444,12,1,4,29,"m","Pizzeria","NoDistortion",21985,26364,141,33152,52,36,48,37,20,26,70,52,66,54,61,67,48,64,67,67
8,28,"f","022_24_m_P_F.wav",18429,13,1,22,24,"m","Pizzeria","NoDistortion",21908,26571,112,32736,38,53,25,29,33,25,62,67,63,53,48,54,29,67,60,61
8,28,"f","006_22_m_P_F.wav",31273,14,1,6,22,"m","Pizzeria","NoDistortion",38886,44198,91,43857,50,57,50,45,50,54,46,42,33,40,47,44,54,44,45,46
8,28,"f","018_25_m_P_F.wav",14434,15,1,18,25,"m","Pizzeria","NoDistortion",16365,19752,115,51416,24,20,25,40,19,15,46,79,79,46,53,63,23,69,63,69
8,28,"f","017_29_f_P_F.wav",18088,16,1,17,29,"f","Pizzeria","NoDistortion",19839,23578,102,39811,84,52,66,31,61,40,60,28,73,31,61,54,69,71,35,60
8,28,"f","014_34_f_P_F.wav",16181,17,2,14,34,"f","Pizzeria","NoDistortion",21035,27227,117,41627,64,48,50,35,63,25,66,42,48,31,52,59,54,56,34,63
8,28,"f","011_21_f_P_F.wav",19134,18,2,11,21,"f","Pizzeria","NoDistortion",21829,27174,1617,42022,69,56,43,42,65,62,33,28,56,63,57,38,57,57,49,47
8,28,"f","013_34_f_P_F.wav",18707,19,2,13,34,"f","Pizzeria","NoDistortion",17086,21983,1453,37441,52,60,33,47,35,62,25,59,33,66,40,32,37,43,65,39
8,28,"f","026_20_f_P_F.wav",16361,20,2,26,20,"f","Pizzeria","NoDistortion",9163,11844,142,44953,57,56,37,40,55,35,31,47,60,65,66,37,45,60,55,65
8,28,"f","003_33_f_P_F.wav",21261,21,1,3,33,"f","Pizzeria","NoDistortion",9664,16663,3403,39844,74,30,64,31,60,20,59,40,59,31,74,64,62,64,35,77
8,28,"f","001_28_f_P_F.wav",15128,22,2,1,28,"f","Pizzeria","NoDistortion",8014,14583,3634,41112,77,51,52,36,55,46,50,35,45,55,43,49,58,54,50,48
8,28,"f","009_30_f_P_F.wav",20528,23,1,9,30,"f","Pizzeria","NoDistortion",5182,8211,28015,42010,47,72,35,60,58,22,30,39,73,75,71,29,48,56,58,74
8,28,"f","002_28_f_P_F.wav",15984,24,1,2,28,"f","Pizzeria","NoDistortion",11519,18366,102,31765,63,48,46,37,55,39,56,38,68,50,60,54,54,65,47,60
8,28,"f","012_27_f_P_F.wav",25200,25,1,12,27,"f","Pizzeria","NoDistortion",7132,11833,112,43950,33,42,27,24,10,22,63,75,82,59,59,60,26,79,74,68
8,28,"f","027_29_f_P_F.wav",22274,26,1,27,29,"f","Pizzeria","NoDistortion",5472,18693,8415,30335,52,53,40,36,40,40,36,49,56,55,44,41,45,60,57,52
8,28,"f","029_29_f_P_F.wav",18630,27,2,29,29,"f","Pizzeria","NoDistortion",10609,18972,6050,39413,53,57,38,36,48,38,31,38,62,55,48,37,50,63,53,55
8,28,"f","010_30_f_P_F.wav",26043,28,1,10,30,"f","Pizzeria","NoDistortion",6634,20358,6735,29918,27,39,26,33,27,63,45,70,48,58,44,53,28,57,65,40
8,28,"f","015_22_f_P_F.wav",20635,29,1,15,22,"f","Pizzeria","NoDistortion",8581,11910,92,32169,56,55,37,27,58,31,56,49,73,52,60,50,44,73,47,64
9,30,"f","004_29_m_P_F.wav",16466,1,4,4,29,"m","Pizzeria","NoDistortion",63118,21752,173,68624,66,25,65,9,32,24,41,72,82,78,38,58,46,86,73,57
9,30,"f","028_28_m_P_F.wav",19317,2,3,28,28,"m","Pizzeria","NoDistortion",25518,6908,141,61703,57,45,68,80,74,98,79,22,17,40,31,67,73,18,33,16
9,30,"f","018_25_m_P_F.wav",14446,3,3,18,25,"m","Pizzeria","NoDistortion",3712,8464,214,54638,80,20,63,56,99,37,68,84,93,1,73,74,39,68,1,68
9,30,"f","007_24_m_P_F.wav",16015,4,3,7,24,"m","Pizzeria","NoDistortion",11377,15776,207,54303,83,65,72,34,81,22,83,44,86,28,79,59,64,76,23,78
9,30,"f","030_28_m_P_F.wav",18234,5,4,30,28,"m","Pizzeria","NoDistortion",49210,23306,175,69191,60,68,23,8,32,61,25,39,63,68,36,28,42,77,68,37
9,30,"f","023_30_m_P_F.wav",17878,6,3,23,30,"m","Pizzeria","NoDistortion",14662,18284,157,37374,78,81,74,92,80,32,36,22,69,36,76,27,76,38,28,72
9,30,"f","024_21_m_P_F.wav",19910,7,3,24,21,"m","Pizzeria","NoDistortion",5171,15394,25755,46395,19,8,25,14,57,87,67,94,34,25,64,79,15,60,34,38
9,30,"f","022_24_m_P_F.wav",18448,8,3,22,24,"m","Pizzeria","NoDistortion",37568,11081,30070,47885,30,7,29,3,36,64,69,99,64,34,26,81,15,80,49,31
9,30,"f","006_22_m_P_F.wav",31284,9,3,6,22,"m","Pizzeria","NoDistortion",35555,23740,47268,53475,27,3,41,13,73,100,99,63,41,70,33,98,39,64,48,16
9,30,"f","025_25_m_P_F.wav",32553,10,2,25,25,"m","Pizzeria","NoDistortion",6715,14009,55594,39548,76,38,76,7,22,5,74,41,94,16,80,68,67,93,47,87
9,30,"f","020_31_m_P_F.wav",17885,11,3,20,31,"m","Pizzeria","NoDistortion",58273,16625,142,67011,32,26,67,92,40,100,38,73,20,26,34,56,47,14,43,17
9,30,"f","016_21_m_P_F.wav",18322,12,3,16,21,"m","Pizzeria","NoDistortion",40274,18865,102,43319,36,22,61,35,30,63,86,66,41,69,65,82,47,53,69,51
9,30,"f","005_26_m_P_F.wav",18211,13,3,5,26,"m","Pizzeria","NoDistortion",23061,16440,3138,50090,73,62,87,25,83,34,61,27,92,1,72,49,80,83,9,69
9,30,"f","021_30_m_P_F.wav",16869,14,4,21,30,"m","Pizzeria","NoDistortion",30679,17820,164,47134,56,92,36,66,72,44,27,68,75,34,6,17,34,54,31,31
9,30,"f","019_30_m_P_F.wav",18190,15,3,19,30,"m","Pizzeria","NoDistortion",29652,12515,159,44739,54,94,29,86,60,93,6,25,74,65,38,6,52,44,52,22
9,30,"f","014_34_f_P_F.wav",16184,16,3,14,34,"f","Pizzeria","NoDistortion",39686,8306,161,52094,39,0,27,0,88,69,78,99,63,5,18,89,14,81,8,24
9,30,"f","010_30_f_P_F.wav",26023,17,3,10,30,"f","Pizzeria","NoDistortion",37168,9195,159,67483,55,66,60,18,68,25,64,75,86,61,72,49,42,84,46,73
9,30,"f","011_21_f_P_F.wav",19144,18,3,11,21,"f","Pizzeria","NoDistortion",6572,11763,195,62379,79,27,66,0,69,0,70,61,74,32,84,71,52,87,31,92
9,30,"f","002_28_f_P_F.wav",15986,19,4,2,28,"f","Pizzeria","NoDistortion",33728,11287,202,46632,41,29,28,18,71,69,60,80,74,68,30,65,24,78,48,30
9,30,"f","003_33_f_P_F.wav",21277,20,3,3,33,"f","Pizzeria","NoDistortion",53465,7628,171,49696,31,8,28,25,64,99,65,77,61,74,90,78,25,68,55,45
9,30,"f","008_28_f_P_F.wav",17529,21,2,8,28,"f","Pizzeria","NoDistortion",4348,13988,44007,32835,94,17,91,6,90,4,72,33,68,12,78,77,79,81,11,87
9,30,"f","029_29_f_P_F.wav",18629,22,3,29,29,"f","Pizzeria","NoDistortion",23185,7825,1481,54144,62,67,62,15,71,32,29,64,69,65,74,31,49,77,47,71
9,30,"f","017_29_f_P_F.wav",18109,23,2,17,29,"f","Pizzeria","NoDistortion",8920,13024,1144,30923,86,19,71,0,80,1,77,33,76,20,72,79,69,88,20,85
9,30,"f","027_29_f_P_F.wav",22284,24,3,27,29,"f","Pizzeria","NoDistortion",19607,28810,17777,43597,68,25,67,21,70,35,38,67,71,30,39,56,50,75,30,52
9,30,"f","013_34_f_P_F.wav",18708,25,3,13,34,"f","Pizzeria","NoDistortion",14545,5849,45038,41327,58,88,86,81,23,90,0,71,31,71,64,6,57,25,74,37
9,30,"f","012_27_f_P_F.wav",25210,26,2,12,27,"f","Pizzeria","NoDistortion",29733,8207,184,46975,66,76,68,0,78,21,84,74,77,31,72,54,47,88,26,75
9,30,"f","026_20_f_P_F.wav",16358,27,4,26,20,"f","Pizzeria","NoDistortion",73594,15002,124,54911,39,40,66,74,71,84,69,71,64,26,76,64,47,45,27,46
9,30,"f","001_28_f_P_F.wav",15122,28,4,1,28,"f","Pizzeria","NoDistortion",70450,6401,172,51765,37,1,67,0,30,79,80,73,42,29,72,89,47,71,49,46
9,30,"f","015_22_f_P_F.wav",20648,29,3,15,22,"f","Pizzeria","NoDistortion",72825,15491,8067,43773,37,72,33,39,81,1,43,83,71,29,37,35,25,66,24,68
10,30,"f","005_26_m_P_F.wav",18216,1,2,5,26,"m","Pizzeria","NoDistortion",18932,22309,121,43176,66,67,67,59,68,72,78,46,44,56,59,55,60,42,44,43
10,30,"f","004_29_m_P_F.wav",16466,2,1,4,29,"m","Pizzeria","NoDistortion",12641,16073,134,18214,68,68,66,39,70,66,39,47,72,56,44,35,59,66,43,39
10,30,"f","028_28_m_P_F.wav",19307,3,1,28,28,"m","Pizzeria","NoDistortion",6074,13013,112,16446,67,66,65,73,78,73,69,40,35,58,48,51,62,31,40,37
10,30,"f","007_24_m_P_F.wav",16015,4,1,7,24,"m","Pizzeria","NoDistortion",7202,9685,121,22526,62,73,60,45,81,56,48,43,48,58,47,37,58,51,38,45
10,30,"f","016_21_m_P_F.wav",18302,5,1,16,21,"m","Pizzeria","NoDistortion",7288,10423,127,21963,48,50,54,64,60,66,52,44,46,56,50,51,55,41,48,42
10,30,"f","030_28_m_P_F.wav",18228,6,1,30,28,"m","Pizzeria","NoDistortion",4183,6926,194,21241,61,68,66,64,70,70,58,44,47,58,43,45,61,41,44,36
10,30,"f","023_30_m_P_F.wav",17879,7,1,23,30,"m","Pizzeria","NoDistortion",5866,11280,141,21606,70,46,52,46,82,35,42,55,56,46,55,48,48,55,32,60
10,30,"f","006_22_m_P_F.wav",31273,8,1,6,22,"m","Pizzeria","NoDistortion",4245,7646,120,29584,38,40,57,55,34,68,73,37,44,43,39,66,60,44,54,35
10,30,"f","021_30_m_P_F.wav",16880,9,1,21,30,"m","Pizzeria","NoDistortion",4511,6687,135,23170,52,69,69,55,39,64,33,35,53,81,40,32,67,49,71,38
10,30,"f","022_24_m_P_F.wav",18439,10,1,22,24,"m","Pizzeria","NoDistortion",3958,5929,122,18091,53,50,47,42,61,65,58,71,74,38,56,54,38,66,38,45
10,30,"f","024_21_m_P_F.wav",19917,11,1,24,21,"m","Pizzeria","NoDistortion",5676,7406,142,20266,53,67,64,60,77,68,37,36,55,52,57,35,64,47,37,44
10,30,"f","020_31_m_P_F.wav",17869,12,1,20,31,"m","Pizzeria","NoDistortion",3041,4938,193,23947,43,66,71,80,42,85,72,60,50,76,35,53,55,35,67,25
10,30,"f","018_25_m_P_F.wav",14472,13,1,18,25,"m","Pizzeria","NoDistortion",3105,4833,175,18664,65,40,70,39,79,65,71,61,59,44,52,65,54,60,32,43
10,30,"f","025_25_m_P_F.wav",32563,14,1,25,25,"m","Pizzeria","NoDistortion",5068,8695,153,21689,53,50,59,41,65,62,44,59,58,39,41,47,50,58,37,39
10,30,"f","019_30_m_P_F.wav",18179,15,1,19,30,"m","Pizzeria","NoDistortion",5475,7411,112,16685,43,86,64,55,44,54,36,40,48,57,44,25,62,46,56,45
10,30,"f","002_28_f_P_F.wav",15989,16,1,2,28,"f","Pizzeria","NoDistortion",4605,6170,211,18621,58,27,52,30,55,39,54,53,57,35,57,63,49,63,40,59
10,30,"f","011_21_f_P_F.wav",19135,17,1,11,21,"f","Pizzeria","NoDistortion",5099,6899,114,16735,59,59,62,29,58,60,54,34,60,50,48,47,64,65,46,44
10,30,"f","017_29_f_P_F.wav",18099,18,1,17,29,"f","Pizzeria","NoDistortion",3160,4511,142,19585,69,31,39,34,61,54,54,34,55,37,45,61,52,60,38,45
10,30,"f","012_27_f_P_F.wav",25196,19,1,12,27,"f","Pizzeria","NoDistortion",3167,6977,132,20916,58,37,60,33,37,59,53,34,52,52,57,58,63,59,57,49
10,30,"f","001_28_f_P_F.wav",15121,20,1,1,28,"f","Pizzeria","NoDistortion",4337,6217,143,16415,43,30,57,33,56,58,63,54,53,38,39,66,51,60,41,40
10,30,"f","026_20_f_P_F.wav",16371,21,1,26,20,"f","Pizzeria","NoDistortion",6409,8982,1016,16510,52,56,61,59,65,63,39,52,45,43,40,41,54,43,39,38
10,30,"f","014_34_f_P_F.wav",16199,22,1,14,34,"f","Pizzeria","NoDistortion",6919,9987,153,14189,49,28,64,28,66,67,73,57,55,33,36,72,53,63,33,34
10,30,"f","029_29_f_P_F.wav",18635,23,1,29,29,"f","Pizzeria","NoDistortion",3625,5164,141,20310,58,67,66,37,68,56,37,46,60,52,44,35,60,61,42,44
10,30,"f","027_29_f_P_F.wav",22295,24,1,27,29,"f","Pizzeria","NoDistortion",4455,6791,127,20851,52,55,56,40,63,45,69,33,58,43,47,57,61,59,40,51
10,30,"f","003_33_f_P_F.wav",21258,25,1,3,33,"f","Pizzeria","NoDistortion",3428,5984,98,14682,34,29,31,29,28,56,59,68,61,35,45,65,31,66,53,44
10,30,"f","008_28_f_P_F.wav",17530,26,1,8,28,"f","Pizzeria","NoDistortion",3323,4867,142,19322,54,53,54,38,69,39,56,36,56,50,44,51,59,59,40,52
10,30,"f","009_30_f_P_F.wav",20527,27,1,9,30,"f","Pizzeria","NoDistortion",3037,4931,149,19567,54,75,65,41,59,55,45,54,60,48,60,35,55,59,44,52
10,30,"f","013_34_f_P_F.wav",18697,28,1,13,34,"f","Pizzeria","NoDistortion",3041,10332,5583,18859,44,60,58,34,64,39,38,40,62,51,56,39,59,64,43,58
10,30,"f","015_22_f_P_F.wav",20659,29,1,15,22,"f","Pizzeria","NoDistortion",4125,6008,173,17976,59,66,61,35,38,39,63,49,59,57,54,48,56,62,59,57
11,21,"f","030_28_m_P_F.wav",18246,1,1,30,28,"m","Pizzeria","NoDistortion",22114,26061,157,34548,86,28,76,77,66,36,86,31,74,64,77,79,72,48,49,70
11,21,"f","025_25_m_P_F.wav",32560,2,2,25,25,"m","Pizzeria","NoDistortion",33626,44581,6911,95076,15,83,25,22,33,75,25,82,95,84,30,21,21,86,75,27
11,21,"f","024_21_m_P_F.wav",19926,3,1,24,21,"m","Pizzeria","NoDistortion",12815,16456,111,45513,82,33,85,92,98,33,97,27,56,12,73,82,79,32,7,70
11,21,"f","005_26_m_P_F.wav",18205,4,2,5,26,"m","Pizzeria","NoDistortion",5653,16196,1078,50427,77,12,59,42,76,44,74,78,91,10,66,81,40,74,17,61
11,21,"f","007_24_m_P_F.wav",16009,5,4,7,24,"m","Pizzeria","NoDistortion",9998,20591,4129,77383,27,67,36,60,32,71,43,72,70,62,54,38,32,55,65,41
11,21,"f","006_22_m_P_F.wav",31264,6,1,6,22,"m","Pizzeria","NoDistortion",5507,7491,159,61328,21,69,26,18,15,76,13,76,81,82,68,22,25,81,83,46
11,21,"f","020_31_m_P_F.wav",17880,7,1,20,31,"m","Pizzeria","NoDistortion",4192,12451,944,62938,57,14,66,90,75,33,89,15,36,13,52,87,75,23,19,59
11,21,"f","004_29_m_P_F.wav",16466,8,3,4,29,"m","Pizzeria","NoDistortion",8719,20542,144,35320,53,78,19,16,17,48,14,71,94,81,59,18,24,89,82,55
11,21,"f","023_30_m_P_F.wav",17886,9,3,23,30,"m","Pizzeria","NoDistortion",7635,11811,817,59894,88,41,67,77,74,35,81,24,64,33,79,70,71,43,29,72
11,21,"f","028_28_m_P_F.wav",19300,10,2,28,28,"m","Pizzeria","NoDistortion",4463,10314,121,41821,66,19,66,86,87,48,93,15,43,30,66,87,75,28,21,59
