Participant;Filename;Rating;MOS
11_m_23;m041_bucharest_d1_1c_03_SWB_EVS_16_4.wav;54;4.1917072
11_m_23;m041_bucharest_d2_2b_HP135_WB_G722_64.wav;57;4.4070394
11_m_23;m041_bucharest_d3_3a3b_ref.wav;60;4.5985
11_m_23;m041_bucharest_d3_3c1_HP135_WB_AMRWB_6_6.wav;37;2.7254674
11_m_23;m041_bucharest_d3_3c2_MNRU_10DB.wav;19;1.3443382
11_m_23;m041_bucharest_d4_4a4b_IRS_NB_G711_A_64.wav;31;2.2021198
11_m_23;m041_bucharest_d4_4c_BP900_2500.wav;16;1.1940088
11_m_23;m061_alrayyan_d1_1a1b_HP135_WB_G722_64.wav;46;3.5330608
11_m_23;m061_alrayyan_d1_1c_03_ref.wav;51;3.9567478
11_m_23;m061_alrayyan_d2_2b_MNRU_10DB.wav;19;1.3443382
11_m_23;m061_alrayyan_d3_3a3b_BP900_2500.wav;17;1.2405354
11_m_23;m061_alrayyan_d3_3c1_IRS_NB_AMRNB_4_75.wav;35;2.547375
11_m_23;m061_alrayyan_d3_3c2_SWB_EVS_16_4.wav;59;4.5375942
11_m_23;m061_alrayyan_d4_4a4b_HP135_WB_AMRWB_6_6.wav;41;3.0862938
11_m_23;m061_alrayyan_d4_4c_IRS_NB_G711_A_64.wav;39;2.9055262
11_m_23;m096_helsinki_d1_1a1b_IRS_NB_AMRNB_4_75.wav;30;2.119
11_m_23;m096_helsinki_d1_1c_07_MNRU_10DB.wav;21;1.4614258
11_m_23;m096_helsinki_d2_2b_IRS_NB_G711_A_64.wav;40;2.9959
11_m_23;m096_helsinki_d3_3a_01_SWB_EVS_16_4.wav;58;4.4737216
11_m_23;m096_helsinki_d3_3c1_HP135_WB_AMRWB_6_6.wav;34;2.4594592
11_m_23;m096_helsinki_d3_3c2_ref.wav;58;4.4737216
11_m_23;m096_helsinki_d4_4a4b_HP135_WB_G722_64.wav;40;2.9959
11_m_23;m096_helsinki_d4_4c_BP900_2500.wav;28;1.9576936
11_m_23;m097_basseterre_d1_1a1b_MNRU_10DB.wav;22;1.5245584
11_m_23;m097_basseterre_d1_1c_08_HP135_WB_AMRWB_6_6.wav;39;2.9055262
11_m_23;m097_basseterre_d2_2b_ref.wav;49;3.7913002
11_m_23;m097_basseterre_d3_3a3b_SWB_EVS_16_4.wav;64;4.8093112
11_m_23;m097_basseterre_d3_3c1_HP135_WB_G722_64.wav;43;3.2665126
11_m_23;m097_basseterre_d3_3c2_IRS_NB_G711_A_64.wav;38;2.8153296
11_m_23;m097_basseterre_d4_4a4b_IRS_NB_AMRNB_4_75.wav;39;2.9055262
11_m_23;m097_basseterre_d4_4c_BP900_2500.wav;29;2.0374722
11_m_23;m171_barentsburg_d1_1a1b_HP135_WB_G722_64.wav;44;3.3560232
11_m_23;m171_barentsburg_d1_1c_06_IRS_NB_G711_A_64.wav;35;2.547375
11_m_23;m171_barentsburg_d2_2b_MNRU_10DB.wav;20;1.4013
11_m_23;m171_barentsburg_d3_3a3b_IRS_NB_AMRNB_4_75.wav;26;1.8040128
11_m_23;m171_barentsburg_d3_3c1_SWB_EVS_16_4.wav;44;3.3560232
11_m_23;m171_barentsburg_d3_3c2_BP900_2500.wav;21;1.4614258
11_m_23;m171_barentsburg_d4_4a4b_HP135_WB_AMRWB_6_6.wav;36;2.6360968
11_m_23;m171_barentsburg_d4_4c_ref.wav;46;3.5330608
11_m_23;m263_andorralavella_d1_1a1b_ref.wav;45;3.444925
11_m_23;m263_andorralavella_d1_1c_12_IRS_NB_AMRNB_4_75.wav;32;2.2866744
11_m_23;m263_andorralavella_d2_2b_BP900_2500.wav;31;2.2021198
11_m_23;m263_andorralavella_d3_3a3b_MNRU_10DB.wav;20;1.4013
11_m_23;m263_andorralavella_d3_3c1_HP135_WB_G722_64.wav;62;4.7107824
11_m_23;m263_andorralavella_d3_3c2_HP135_WB_AMRWB_6_6.wav;35;2.547375
11_m_23;m263_andorralavella_d4_4a4b_SWB_EVS_16_4.wav;40;2.9959
11_m_23;m263_andorralavella_d4_4c_IRS_NB_G711_A_64.wav;39;2.9055262
11_m_23;w008_dakar_d1_1a1b_MNRU_10DB.wav;20;1.4013
11_m_23;w008_dakar_d1_1c_06_HP135_WB_AMRWB_6_6.wav;37;2.7254674
11_m_23;w008_dakar_d2_2b_HP135_WB_G722_64.wav;50;3.8748
11_m_23;w008_dakar_d3_3a3b_ref.wav;58;4.4737216
11_m_23;w008_dakar_d3_3c1_IRS_NB_G711_A_64.wav;30;2.119
11_m_23;w008_dakar_d3_3c2_SWB_EVS_16_4.wav;41;3.0862938
11_m_23;w008_dakar_d4_4a4b_BP900_2500.wav;28;1.9576936
11_m_23;w008_dakar_d4_4c_IRS_NB_AMRNB_4_75.wav;37;2.7254674
11_m_23;w094_hakupu_d1_1a1b_HP135_WB_AMRWB_6_6.wav;46;3.5330608
11_m_23;w094_hakupu_d1_1c_12_BP900_2500.wav;24;1.6592152
11_m_23;w094_hakupu_d2_2b_IRS_NB_G711_A_64.wav;32;2.2866744
11_m_23;w094_hakupu_d3_3a3b_SWB_EVS_16_4.wav;54;4.1917072
11_m_23;w094_hakupu_d3_3c1_IRS_NB_AMRNB_4_75.wav;44;3.3560232
11_m_23;w094_hakupu_d3_3c2_MNRU_10DB.wav;16;1.1940088
11_m_23;w094_hakupu_d4_4a4b_HP135_WB_G722_64.wav;58;4.4737216
11_m_23;w094_hakupu_d4_4c_ref.wav;51;3.9567478
11_m_23;w125_hamhung_d1_1a1b_IRS_NB_G711_A_64.wav;35;2.547375
11_m_23;w125_hamhung_d1_1c_03_HP135_WB_AMRWB_6_6.wav;28;1.9576936
11_m_23;w125_hamhung_d2_2b_HP135_WB_G722_64.wav;49;3.7913002
11_m_23;w125_hamhung_d3_3a3b_BP900_2500.wav;30;2.119
11_m_23;w125_hamhung_d3_3c1_SWB_EVS_16_4.wav;37;2.7254674
11_m_23;w125_hamhung_d3_3c2_ref.wav;46;3.5330608
11_m_23;w125_hamhung_d4_4a4b_MNRU_10DB.wav;17;1.2405354
11_m_23;w125_hamhung_d4_4c_IRS_NB_AMRNB_4_75.wav;27;1.8798214
11_m_23;w148_phuntsholing_d1_1a1b_MNRU_10DB.wav;20;1.4013
11_m_23;w148_phuntsholing_d1_1c_05_BP900_2500.wav;22;1.5245584
11_m_23;w148_phuntsholing_d2_2b_IRS_NB_AMRNB_4_75.wav;35;2.547375
11_m_23;w148_phuntsholing_d3_3a3b_SWB_EVS_16_4.wav;44;3.3560232
11_m_23;w148_phuntsholing_d3_3c1_HP135_WB_G722_64.wav;40;2.9959
11_m_23;w148_phuntsholing_d3_3c2_ref.wav;40;2.9959
11_m_23;w148_phuntsholing_d4_4a4b_HP135_WB_AMRWB_6_6.wav;32;2.2866744
11_m_23;w148_phuntsholing_d4_4c_IRS_NB_G711_A_64.wav;36;2.6360968
11_m_23;w174_reykjavik_d1_1a1b_IRS_NB_AMRNB_4_75.wav;30;2.119
11_m_23;w174_reykjavik_d1_1c_05_HP135_WB_AMRWB_6_6.wav;36;2.6360968
11_m_23;w174_reykjavik_d2_2b_IRS_NB_G711_A_64.wav;30;2.119
11_m_23;w174_reykjavik_d3_3a3b_BP900_2500.wav;29;2.0374722
11_m_23;w174_reykjavik_d3_3c1_SWB_EVS_16_4.wav;40;2.9959
11_m_23;w174_reykjavik_d3_3c2_HP135_WB_G722_64.wav;34;2.4594592
11_m_23;w174_reykjavik_d4_4a4b_MNRU_10DB.wav;19;1.3443382
11_m_23;w174_reykjavik_d4_4c_ref.wav;56;4.3377048
11_m_23;w257_nasinu_d1_1a1b_IRS_NB_AMRNB_4_75.wav;36;2.6360968
11_m_23;w257_nasinu_d1_1c_06_HP135_WB_AMRWB_6_6.wav;32;2.2866744
11_m_23;w257_nasinu_d2_2b_IRS_NB_G711_A_64.wav;39;2.9055262
11_m_23;w257_nasinu_d3_3a3b_ref.wav;41;3.0862938
11_m_23;w257_nasinu_d3_3c1_BP900_2500.wav;25;1.730425
11_m_23;w257_nasinu_d3_3c2_HP135_WB_G722_64.wav;39;2.9055262
11_m_23;w257_nasinu_d4_4a4b_SWB_EVS_16_4.wav;54;4.1917072
11_m_23;w257_nasinu_d4_4c_MNRU_10DB.wav;26;1.8040128
12_m_22;m041_bucharest_d1_1a1b_IRS_NB_AMRNB_4_75.wav;38;2.8153296
12_m_22;m041_bucharest_d1_1c_03_SWB_EVS_16_4.wav;53;4.1153586
12_m_22;m041_bucharest_d2_2b_HP135_WB_G722_64.wav;40;2.9959
12_m_22;m041_bucharest_d3_3a3b_ref.wav;51;3.9567478
12_m_22;m041_bucharest_d3_3c1_HP135_WB_AMRWB_6_6.wav;40;2.9959
12_m_22;m041_bucharest_d3_3c2_MNRU_10DB.wav;16;1.1940088
12_m_22;m041_bucharest_d4_4a4b_IRS_NB_G711_A_64.wav;43;3.2665126
12_m_22;m041_bucharest_d4_4c_BP900_2500.wav;20;1.4013
12_m_22;m061_alrayyan_d1_1a1b_HP135_WB_G722_64.wav;45;3.444925
12_m_22;m061_alrayyan_d1_1c_03_ref.wav;51;3.9567478
12_m_22;m061_alrayyan_d2_2b_MNRU_10DB.wav;16;1.1940088
12_m_22;m061_alrayyan_d3_3a3b_BP900_2500.wav;32;2.2866744
12_m_22;m061_alrayyan_d3_3c1_IRS_NB_AMRNB_4_75.wav;26;1.8040128
12_m_22;m061_alrayyan_d3_3c2_SWB_EVS_16_4.wav;48;3.7064056
12_m_22;m061_alrayyan_d4_4a4b_HP135_WB_AMRWB_6_6.wav;40;2.9959
12_m_22;m061_alrayyan_d4_4c_IRS_NB_G711_A_64.wav;29;2.0374722
12_m_22;m096_helsinki_d1_1a1b_IRS_NB_AMRNB_4_75.wav;30;2.119
12_m_22;m096_helsinki_d1_1c_07_MNRU_10DB.wav;16;1.1940088
12_m_22;m096_helsinki_d2_2b_IRS_NB_G711_A_64.wav;42;3.1765504
12_m_22;m096_helsinki_d3_3a_01_SWB_EVS_16_4.wav;50;3.8748
12_m_22;m096_helsinki_d3_3c1_HP135_WB_AMRWB_6_6.wav;38;2.8153296
12_m_22;m096_helsinki_d3_3c2_ref.wav;48;3.7064056
12_m_22;m096_helsinki_d4_4a4b_HP135_WB_G722_64.wav;49;3.7913002
12_m_22;m096_helsinki_d4_4c_BP900_2500.wav;21;1.4614258
12_m_22;m097_basseterre_d1_1a1b_MNRU_10DB.wav;20;1.4013
12_m_22;m097_basseterre_d1_1c_08_HP135_WB_AMRWB_6_6.wav;31;2.2021198
12_m_22;m097_basseterre_d2_2b_ref.wav;53;4.1153586
12_m_22;m097_basseterre_d3_3a3b_SWB_EVS_16_4.wav;48;3.7064056
12_m_22;m097_basseterre_d3_3c1_HP135_WB_G722_64.wav;52;4.0369864
12_m_22;m097_basseterre_d3_3c2_IRS_NB_G711_A_64.wav;38;2.8153296
12_m_22;m097_basseterre_d4_4a4b_IRS_NB_AMRNB_4_75.wav;39;2.9055262
12_m_22;m097_basseterre_d4_4c_BP900_2500.wav;22;1.5245584
12_m_22;m171_barentsburg_d1_1a1b_HP135_WB_G722_64.wav;44;3.3560232
12_m_22;m171_barentsburg_d1_1c_06_IRS_NB_G711_A_64.wav;39;2.9055262
12_m_22;m171_barentsburg_d2_2b_MNRU_10DB.wav;15;1.151275
12_m_22;m171_barentsburg_d3_3a3b_IRS_NB_AMRNB_4_75.wav;34;2.4594592
12_m_22;m171_barentsburg_d3_3c1_SWB_EVS_16_4.wav;50;3.8748
12_m_22;m171_barentsburg_d3_3c2_BP900_2500.wav;16;1.1940088
12_m_22;m171_barentsburg_d4_4a4b_HP135_WB_AMRWB_6_6.wav;43;3.2665126
12_m_22;m171_barentsburg_d4_4c_ref.wav;52;4.0369864
12_m_22;m263_andorralavella_d1_1a1b_ref.wav;50;3.8748
12_m_22;m263_andorralavella_d1_1c_12_IRS_NB_AMRNB_4_75.wav;35;2.547375
12_m_22;m263_andorralavella_d2_2b_BP900_2500.wav;30;2.119
12_m_22;m263_andorralavella_d3_3a3b_MNRU_10DB.wav;12;1.0474024
12_m_22;m263_andorralavella_d3_3c1_HP135_WB_G722_64.wav;40;2.9959
12_m_22;m263_andorralavella_d3_3c2_HP135_WB_AMRWB_6_6.wav;30;2.119
12_m_22;m263_andorralavella_d4_4a4b_SWB_EVS_16_4.wav;52;4.0369864
12_m_22;m263_andorralavella_d4_4c_IRS_NB_G711_A_64.wav;30;2.119
12_m_22;w008_dakar_d1_1a1b_MNRU_10DB.wav;15;1.151275
12_m_22;w008_dakar_d1_1c_06_HP135_WB_AMRWB_6_6.wav;42;3.1765504
12_m_22;w008_dakar_d2_2b_HP135_WB_G722_64.wav;40;2.9959
12_m_22;w008_dakar_d3_3a3b_ref.wav;50;3.8748
12_m_22;w008_dakar_d3_3c1_IRS_NB_G711_A_64.wav;38;2.8153296
12_m_22;w008_dakar_d3_3c2_SWB_EVS_16_4.wav;42;3.1765504
12_m_22;w008_dakar_d4_4a4b_BP900_2500.wav;34;2.4594592
12_m_22;w008_dakar_d4_4c_IRS_NB_AMRNB_4_75.wav;33;2.3725066
12_m_22;w094_hakupu_d1_1a1b_HP135_WB_AMRWB_6_6.wav;40;2.9959
12_m_22;w094_hakupu_d1_1c_12_BP900_2500.wav;18;1.2906976
12_m_22;w094_hakupu_d2_2b_IRS_NB_G711_A_64.wav;43;3.2665126
12_m_22;w094_hakupu_d3_3a3b_SWB_EVS_16_4.wav;49;3.7913002
12_m_22;w094_hakupu_d3_3c1_IRS_NB_AMRNB_4_75.wav;30;2.119
12_m_22;w094_hakupu_d3_3c2_MNRU_10DB.wav;15;1.151275
12_m_22;w094_hakupu_d4_4a4b_HP135_WB_G722_64.wav;48;3.7064056
12_m_22;w094_hakupu_d4_4c_ref.wav;55;4.265875
12_m_22;w125_hamhung_d1_1a1b_IRS_NB_G711_A_64.wav;37;2.7254674
12_m_22;w125_hamhung_d1_1c_03_HP135_WB_AMRWB_6_6.wav;38;2.8153296
12_m_22;w125_hamhung_d2_2b_HP135_WB_G722_64.wav;40;2.9959
12_m_22;w125_hamhung_d3_3a3b_BP900_2500.wav;27;1.8798214
12_m_22;w125_hamhung_d3_3c1_SWB_EVS_16_4.wav;50;3.8748
12_m_22;w125_hamhung_d3_3c2_ref.wav;52;4.0369864
12_m_22;w125_hamhung_d4_4a4b_MNRU_10DB.wav;15;1.151275
12_m_22;w125_hamhung_d4_4c_IRS_NB_AMRNB_4_75.wav;35;2.547375
12_m_22;w148_phuntsholing_d1_1a1b_MNRU_10DB.wav;15;1.151275
12_m_22;w148_phuntsholing_d1_1c_05_BP900_2500.wav;29;2.0374722
12_m_22;w148_phuntsholing_d2_2b_IRS_NB_AMRNB_4_75.wav;37;2.7254674
12_m_22;w148_phuntsholing_d3_3a3b_SWB_EVS_16_4.wav;54;4.1917072
12_m_22;w148_phuntsholing_d3_3c1_HP135_WB_G722_64.wav;30;2.119
12_m_22;w148_phuntsholing_d3_3c2_ref.wav;50;3.8748
12_m_22;w148_phuntsholing_d4_4a4b_HP135_WB_AMRWB_6_6.wav;40;2.9959
12_m_22;w148_phuntsholing_d4_4c_IRS_NB_G711_A_64.wav;30;2.119
12_m_22;w174_reykjavik_d1_1a1b_IRS_NB_AMRNB_4_75.wav;38;2.8153296
12_m_22;w174_reykjavik_d1_1c_05_HP135_WB_AMRWB_6_6.wav;35;2.547375
12_m_22;w174_reykjavik_d2_2b_IRS_NB_G711_A_64.wav;34;2.4594592
12_m_22;w174_reykjavik_d3_3a3b_BP900_2500.wav;24;1.6592152
12_m_22;w174_reykjavik_d3_3c1_SWB_EVS_16_4.wav;38;2.8153296
12_m_22;w174_reykjavik_d3_3c2_HP135_WB_G722_64.wav;36;2.6360968
12_m_22;w174_reykjavik_d4_4a4b_MNRU_10DB.wav;15;1.151275
12_m_22;w174_reykjavik_d4_4c_ref.wav;54;4.1917072
12_m_22;w257_nasinu_d1_1a1b_IRS_NB_AMRNB_4_75.wav;31;2.2021198
12_m_22;w257_nasinu_d1_1c_06_HP135_WB_AMRWB_6_6.wav;35;2.547375
12_m_22;w257_nasinu_d2_2b_IRS_NB_G711_A_64.wav;36;2.6360968
12_m_22;w257_nasinu_d3_3a3b_ref.wav;52;4.0369864
12_m_22;w257_nasinu_d3_3c1_BP900_2500.wav;20;1.4013
12_m_22;w257_nasinu_d3_3c2_HP135_WB_G722_64.wav;40;2.9959
12_m_22;w257_nasinu_d4_4a4b_SWB_EVS_16_4.wav;52;4.0369864
12_m_22;w257_nasinu_d4_4c_MNRU_10DB.wav;15;1.151275
13_m_32;m041_bucharest_d1_1a1b_IRS_NB_AMRNB_4_75.wav;44;3.3560232
13_m_32;m041_bucharest_d1_1c_03_SWB_EVS_16_4.wav;69;4.9872082
13_m_32;m041_bucharest_d2_2b_HP135_WB_G722_64.wav;59;4.5375942
13_m_32;m041_bucharest_d3_3a3b_ref.wav;69;4.9872082
13_m_32;m041_bucharest_d3_3c1_HP135_WB_AMRWB_6_6.wav;49;3.7913002
13_m_32;m041_bucharest_d3_3c2_MNRU_10DB.wav;29;2.0374722
13_m_32;m041_bucharest_d4_4a4b_IRS_NB_G711_A_64.wav;43;3.2665126
13_m_32;m041_bucharest_d4_4c_BP900_2500.wav;22;1.5245584
13_m_32;m061_alrayyan_d1_1a1b_HP135_WB_G722_64.wav;47;3.6202734
13_m_32;m061_alrayyan_d1_1c_03_ref.wav;63;4.7618446
13_m_32;m061_alrayyan_d2_2b_MNRU_10DB.wav;19;1.3443382
13_m_32;m061_alrayyan_d3_3a3b_BP900_2500.wav;29;2.0374722
13_m_32;m061_alrayyan_d3_3c1_IRS_NB_AMRNB_4_75.wav;35;2.547375
13_m_32;m061_alrayyan_d3_3c2_SWB_EVS_16_4.wav;62;4.7107824
13_m_32;m061_alrayyan_d4_4a4b_HP135_WB_AMRWB_6_6.wav;39;2.9055262
13_m_32;m061_alrayyan_d4_4c_IRS_NB_G711_A_64.wav;42;3.1765504
13_m_32;m096_helsinki_d1_1a1b_IRS_NB_AMRNB_4_75.wav;33;2.3725066
13_m_32;m096_helsinki_d1_1c_07_MNRU_10DB.wav;20;1.4013
13_m_32;m096_helsinki_d2_2b_IRS_NB_G711_A_64.wav;31;2.2021198
13_m_32;m096_helsinki_d3_3a_01_SWB_EVS_16_4.wav;70;5.0098
13_m_32;m096_helsinki_d3_3c1_HP135_WB_AMRWB_6_6.wav;35;2.547375
13_m_32;m096_helsinki_d3_3c2_ref.wav;62;4.7107824
13_m_32;m096_helsinki_d4_4a4b_HP135_WB_G722_64.wav;50;3.8748
13_m_32;m096_helsinki_d4_4c_BP900_2500.wav;15;1.151275
13_m_32;m097_basseterre_d1_1a1b_MNRU_10DB.wav;24;1.6592152
13_m_32;m097_basseterre_d1_1c_08_HP135_WB_AMRWB_6_6.wav;40;2.9959
13_m_32;m097_basseterre_d2_2b_ref.wav;69;4.9872082
13_m_32;m097_basseterre_d3_3a3b_SWB_EVS_16_4.wav;69;4.9872082
13_m_32;m097_basseterre_d3_3c1_HP135_WB_G722_64.wav;50;3.8748
13_m_32;m097_basseterre_d3_3c2_IRS_NB_G711_A_64.wav;39;2.9055262
13_m_32;m097_basseterre_d4_4a4b_IRS_NB_AMRNB_4_75.wav;45;3.444925
13_m_32;m097_basseterre_d4_4c_BP900_2500.wav;28;1.9576936
13_m_32;m171_barentsburg_d1_1a1b_HP135_WB_G722_64.wav;54;4.1917072
13_m_32;m171_barentsburg_d1_1c_06_IRS_NB_G711_A_64.wav;33;2.3725066
13_m_32;m171_barentsburg_d2_2b_MNRU_10DB.wav;26;1.8040128
13_m_32;m171_barentsburg_d3_3a3b_IRS_NB_AMRNB_4_75.wav;31;2.2021198
13_m_32;m171_barentsburg_d3_3c1_SWB_EVS_16_4.wav;58;4.4737216
13_m_32;m171_barentsburg_d3_3c2_BP900_2500.wav;29;2.0374722
13_m_32;m171_barentsburg_d4_4a4b_HP135_WB_AMRWB_6_6.wav;35;2.547375
13_m_32;m171_barentsburg_d4_4c_ref.wav;70;5.0098
13_m_32;m263_andorralavella_d1_1a1b_ref.wav;61;4.6562818
13_m_32;m263_andorralavella_d1_1c_12_IRS_NB_AMRNB_4_75.wav;31;2.2021198
13_m_32;m263_andorralavella_d2_2b_BP900_2500.wav;20;1.4013
13_m_32;m263_andorralavella_d3_3a3b_MNRU_10DB.wav;16;1.1940088
13_m_32;m263_andorralavella_d3_3c1_HP135_WB_G722_64.wav;50;3.8748
13_m_32;m263_andorralavella_d3_3c2_HP135_WB_AMRWB_6_6.wav;49;3.7913002
13_m_32;m263_andorralavella_d4_4a4b_SWB_EVS_16_4.wav;70;5.0098
13_m_32;m263_andorralavella_d4_4c_IRS_NB_G711_A_64.wav;37;2.7254674
13_m_32;w008_dakar_d1_1a1b_MNRU_10DB.wav;23;1.5905406
13_m_32;w008_dakar_d1_1c_06_HP135_WB_AMRWB_6_6.wav;46;3.5330608
13_m_32;w008_dakar_d2_2b_HP135_WB_G722_64.wav;43;3.2665126
13_m_32;w008_dakar_d3_3a3b_ref.wav;70;5.0098
13_m_32;w008_dakar_d3_3c1_IRS_NB_G711_A_64.wav;41;3.0862938
13_m_32;w008_dakar_d3_3c2_SWB_EVS_16_4.wav;61;4.6562818
13_m_32;w008_dakar_d4_4a4b_BP900_2500.wav;28;1.9576936
13_m_32;w008_dakar_d4_4c_IRS_NB_AMRNB_4_75.wav;36;2.6360968
13_m_32;w094_hakupu_d1_1a1b_HP135_WB_AMRWB_6_6.wav;40;2.9959
13_m_32;w094_hakupu_d1_1c_12_BP900_2500.wav;20;1.4013
13_m_32;w094_hakupu_d2_2b_IRS_NB_G711_A_64.wav;34;2.4594592
13_m_32;w094_hakupu_d3_3a3b_SWB_EVS_16_4.wav;66;4.8928288
13_m_32;w094_hakupu_d3_3c1_IRS_NB_AMRNB_4_75.wav;39;2.9055262
13_m_32;w094_hakupu_d3_3c2_MNRU_10DB.wav;20;1.4013
13_m_32;w094_hakupu_d4_4a4b_HP135_WB_G722_64.wav;54;4.1917072
13_m_32;w094_hakupu_d4_4c_ref.wav;67;4.9285654
13_m_32;w125_hamhung_d1_1a1b_IRS_NB_G711_A_64.wav;44;3.3560232
13_m_32;w125_hamhung_d1_1c_03_HP135_WB_AMRWB_6_6.wav;37;2.7254674
13_m_32;w125_hamhung_d2_2b_HP135_WB_G722_64.wav;47;3.6202734
13_m_32;w125_hamhung_d3_3a3b_BP900_2500.wav;24;1.6592152
13_m_32;w125_hamhung_d3_3c1_SWB_EVS_16_4.wav;56;4.3377048
13_m_32;w125_hamhung_d3_3c2_ref.wav;70;5.0098
13_m_32;w125_hamhung_d4_4a4b_MNRU_10DB.wav;18;1.2906976
13_m_32;w125_hamhung_d4_4c_IRS_NB_AMRNB_4_75.wav;31;2.2021198
13_m_32;w148_phuntsholing_d1_1a1b_MNRU_10DB.wav;17;1.2405354
13_m_32;w148_phuntsholing_d1_1c_05_BP900_2500.wav;29;2.0374722
13_m_32;w148_phuntsholing_d2_2b_IRS_NB_AMRNB_4_75.wav;38;2.8153296
13_m_32;w148_phuntsholing_d3_3a3b_SWB_EVS_16_4.wav;66;4.8928288
13_m_32;w148_phuntsholing_d3_3c1_HP135_WB_G722_64.wav;44;3.3560232
13_m_32;w148_phuntsholing_d3_3c2_ref.wav;59;4.5375942
13_m_32;w148_phuntsholing_d4_4a4b_HP135_WB_AMRWB_6_6.wav;37;2.7254674
13_m_32;w148_phuntsholing_d4_4c_IRS_NB_G711_A_64.wav;43;3.2665126
13_m_32;w174_reykjavik_d1_1a1b_IRS_NB_AMRNB_4_75.wav;37;2.7254674
13_m_32;w174_reykjavik_d1_1c_05_HP135_WB_AMRWB_6_6.wav;28;1.9576936
13_m_32;w174_reykjavik_d2_2b_IRS_NB_G711_A_64.wav;40;2.9959
13_m_32;w174_reykjavik_d3_3a3b_BP900_2500.wav;21;1.4614258
13_m_32;w174_reykjavik_d3_3c1_SWB_EVS_16_4.wav;58;4.4737216
13_m_32;w174_reykjavik_d3_3c2_HP135_WB_G722_64.wav;27;1.8798214
13_m_32;w174_reykjavik_d4_4a4b_MNRU_10DB.wav;16;1.1940088
13_m_32;w174_reykjavik_d4_4c_ref.wav;64;4.8093112
13_m_32;w257_nasinu_d1_1a1b_IRS_NB_AMRNB_4_75.wav;38;2.8153296
13_m_32;w257_nasinu_d1_1c_06_HP135_WB_AMRWB_6_6.wav;30;2.119
13_m_32;w257_nasinu_d2_2b_IRS_NB_G711_A_64.wav;40;2.9959
13_m_32;w257_nasinu_d3_3a3b_ref.wav;70;5.0098
13_m_32;w257_nasinu_d3_3c1_BP900_2500.wav;22;1.5245584
13_m_32;w257_nasinu_d3_3c2_HP135_WB_G722_64.wav;49;3.7913002
13_m_32;w257_nasinu_d4_4a4b_SWB_EVS_16_4.wav;69;4.9872082
13_m_32;w257_nasinu_d4_4c_MNRU_10DB.wav;18;1.2906976
14_w_29;m041_bucharest_d1_1a1b_IRS_NB_AMRNB_4_75.wav;47;3.6202734
14_w_29;m041_bucharest_d1_1c_03_SWB_EVS_16_4.wav;56;4.3377048
14_w_29;m041_bucharest_d2_2b_HP135_WB_G722_64.wav;52;4.0369864
14_w_29;m041_bucharest_d3_3a3b_ref.wav;65;4.853025
14_w_29;m041_bucharest_d3_3c1_HP135_WB_AMRWB_6_6.wav;52;4.0369864
14_w_29;m041_bucharest_d3_3c2_MNRU_10DB.wav;21;1.4614258
14_w_29;m041_bucharest_d4_4a4b_IRS_NB_G711_A_64.wav;38;2.8153296
14_w_29;m041_bucharest_d4_4c_BP900_2500.wav;20;1.4013
14_w_29;m061_alrayyan_d1_1a1b_HP135_WB_G722_64.wav;63;4.7618446
14_w_29;m061_alrayyan_d1_1c_03_ref.wav;60;4.5985
14_w_29;m061_alrayyan_d2_2b_MNRU_10DB.wav;19;1.3443382
14_w_29;m061_alrayyan_d3_3a3b_BP900_2500.wav;31;2.2021198
14_w_29;m061_alrayyan_d3_3c1_IRS_NB_AMRNB_4_75.wav;39;2.9055262
14_w_29;m061_alrayyan_d3_3c2_SWB_EVS_16_4.wav;64;4.8093112
14_w_29;m061_alrayyan_d4_4a4b_HP135_WB_AMRWB_6_6.wav;44;3.3560232
14_w_29;m061_alrayyan_d4_4c_IRS_NB_G711_A_64.wav;49;3.7913002
14_w_29;m096_helsinki_d1_1a1b_IRS_NB_AMRNB_4_75.wav;36;2.6360968
14_w_29;m096_helsinki_d1_1c_07_MNRU_10DB.wav;23;1.5905406
14_w_29;m096_helsinki_d2_2b_IRS_NB_G711_A_64.wav;34;2.4594592
14_w_29;m096_helsinki_d3_3a_01_SWB_EVS_16_4.wav;61;4.6562818
14_w_29;m096_helsinki_d3_3c1_HP135_WB_AMRWB_6_6.wav;38;2.8153296
14_w_29;m096_helsinki_d3_3c2_ref.wav;62;4.7107824
14_w_29;m096_helsinki_d4_4a4b_HP135_WB_G722_64.wav;49;3.7913002
14_w_29;m096_helsinki_d4_4c_BP900_2500.wav;34;2.4594592
14_w_29;m097_basseterre_d1_1a1b_MNRU_10DB.wav;18;1.2906976
14_w_29;m097_basseterre_d1_1c_08_HP135_WB_AMRWB_6_6.wav;37;2.7254674
14_w_29;m097_basseterre_d2_2b_ref.wav;65;4.853025
14_w_29;m097_basseterre_d3_3a3b_SWB_EVS_16_4.wav;64;4.8093112
14_w_29;m097_basseterre_d3_3c1_HP135_WB_G722_64.wav;50;3.8748
14_w_29;m097_basseterre_d3_3c2_IRS_NB_G711_A_64.wav;42;3.1765504
14_w_29;m097_basseterre_d4_4a4b_IRS_NB_AMRNB_4_75.wav;47;3.6202734
14_w_29;m097_basseterre_d4_4c_BP900_2500.wav;23;1.5905406
14_w_29;m171_barentsburg_d1_1a1b_HP135_WB_G722_64.wav;43;3.2665126
