"","spk_ID","filename","nameListener","ageListener","languageListener","genderListener","timesListenedTo","klanglos","hoch","nicht.nasal","scharf","ungleichmäßig","mit.Akzent","hell","laut","nicht.knarrend","monoton","unangenehm","undeutlich","glatt","heiser","auffällig","langsam","warm","natürlich","zittrig","präzise","fest","melodisch","entspannt","gleitend","kurz","gepresst","kraftlos","stockend","hart","unprofessionell","unbetont","schrill","verbunden","behaucht","sample_heard","dim1","dim2","dim3","dim4","dim5","class","spk_gender","spk_pseudonym","bw"
"757","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener052",20,"Deustch","w",1,70,26,33,46,40,69,40,28,65,46,4,3,65,11,20,77,66,47,24,68,42,27,29,43,41,50,50,66,28,90,76,43,57,30,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"758","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener053",24,"Deutsch","w",1,20,17,39,30,30,68,16,58,88,61,22,32,31,64,36,65,65,86,18,43,80,69,84,40,34,26,52,32,21,69,36,21,71,62,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"759","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener053",24,"Deutsch","w",1,30,17,32,24,12,60,13,46,44,26,24,61,36,62,57,60,78,40,25,45,64,62,58,62,25,19,29,24,25,66,28,17,73,69,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"760","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener061",40,"Deutsch","w",1,55,55,38,63,43,0,42,46,46,50,62,60,36,66,68,47,48,41,63,38,42,41,43,46,46,44,41,42,40,44,47,44,43,42,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"761","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener066",22,"Deutsch","m",2,59,47,31,20,69,53,46,40,98,74,74,68,33,66,30,74,46,85,74,54,54,12,77,74,42,33,63,52,32,63,61,13,18,22,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"762","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener055",31,"Deutsch","w",2,78,9,70,14,81,7,14,14,20,94,82,70,73,87,29,79,38,76,38,28,35,23,24,20,81,83,80,80,79,79,78,70,63,32,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"763","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener072",30,"Deutsch","m",2,54,30,50,71,56,0,41,54,37,66,65,45,43,56,57,51,39,53,51,64,63,46,46,50,50,64,34,43,64,37,48,58,49,6,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"764","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener066",22,"Deutsch","m",2,47,66,69,30,34,54,56,38,100,56,52,33,61,19,50,58,41,83,24,90,87,66,77,78,41,30,73,43,52,39,50,23,82,0,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"765","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener060",40,"Deutsch","w",1,81,43,95,29,23,4,18,24,68,25,75,19,82,13,70,43,58,62,14,84,66,16,24,76,71,78,73,75,54,71,40,31,70,54,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"766","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener058",27,"Deustch","m",2,28,8,47,53,18,22,64,66,66,41,13,8,80,17,70,8,65,95,8,86,75,77,85,46,77,2,30,12,22,69,10,32,71,50,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"767","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener063",32,"Deutsch","w",1,31,26,79,54,21,19,16,62,80,32,10,8,70,9,94,41,82,70,18,57,65,60,66,63,46,23,34,59,18,41,65,25,63,23,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"768","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener069",21,"Deutsch","m",1,97,0,9,36,70,80,79,38,56,50,24,23,19,19,12,8,76,81,80,78,88,96,84,89,92,1,42,4,8,0,4,5,7,0,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"769","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener059",27,"Deutsch","w",1,94,0,2,3,17,84,6,5,15,88,88,85,7,76,23,36,1,2,29,79,60,5,50,61,45,72,31,50,70,53,64,59,53,57,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"770","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener052",20,"Deustch","w",3,10,62,84,66,15,20,50,27,40,35,30,58,43,31,28,11,60,74,9,81,60,60,76,62,34,36,28,40,28,46,78,53,68,46,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"771","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener067",28,"Deutsch","w",3,49,59,36,24,31,58,15,55,42,45,61,62,60,50,59,39,38,58,50,59,40,57,42,58,44,42,61,41,44,61,58,60,58,44,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"772","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener063",32,"Deutsch","w",1,44,22,70,36,47,70,41,55,67,47,31,24,55,24,87,53,68,70,20,45,46,57,67,60,69,21,32,31,37,47,47,22,50,50,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"773","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener057",26,"Deutsch","m",3,84,81,20,74,72,74,74,61,33,78,85,27,45,86,66,34,8,42,84,36,19,14,23,25,74,79,82,80,78,90,82,77,18,13,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"774","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener067",28,"Deutsch","w",2,33,32,41,72,28,50,51,66,43,12,19,16,76,29,62,26,30,63,42,57,60,60,78,42,42,10,31,17,35,46,37,60,51,38,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"775","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener064",28,"Deutsch","w",1,69,45,91,32,33,6,64,45,82,78,72,26,65,27,29,68,37,68,39,42,46,31,58,70,31,64,53,33,33,66,74,35,63,13,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"776","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener064",28,"Deutsch","w",1,85,64,86,18,16,13,40,42,20,77,76,86,8,74,27,46,14,10,29,23,28,31,33,36,29,66,58,79,72,89,80,86,22,8,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"777","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener047",28,"Deutsch","w",3,80,63,27,16,19,82,66,44,8,85,74,81,24,45,28,88,25,18,66,28,13,13,32,20,45,83,79,84,64,90,44,68,28,22,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"778","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener068",25,"Deutsch","m",2,76,25,36,29,19,57,57,41,29,40,60,29,29,26,62,27,47,63,25,60,68,36,28,57,66,64,33,61,71,59,55,46,31,52,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"779","263","m263_andorralavella_d6_HP135_WB_G722_64.wav","Listener071",25,"Deutsch","m",1,28,40,52,44,36,71,74,81,91,74,64,35,46,60,62,50,32,77,58,34,36,38,29,30,65,74,80,58,61,76,45,60,34,28,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.722"
"780","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener062",39,"Deustch","w",3,46,75,32,33,26,66,72,58,68,66,26,28,76,22,33,36,29,81,26,76,36,66,73,73,22,29,39,40,24,63,23,20,68,35,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"781","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener054",31,"Deutsch","w",1,60,46,50,40,45,68,50,48,45,62,67,49,51,43,26,50,50,63,47,50,46,22,50,46,46,46,62,45,49,46,47,46,50,50,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"782","263","m263_andorralavella_d6_IRS_NB_G711_A_64.wav","Listener069",21,"Deutsch","m",1,94,24,1,1,74,0,0,72,1,91,100,0,5,3,66,59,7,84,82,84,8,3,0,2,7,92,86,85,88,4,1,3,4,2,"m263_andorralavella_d6.wav",-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,"low","m","andorralavella","G.711"
"783","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener069",21,"Deutsch","m",2,86,32,87,16,85,0,99,55,73,14,26,10,24,0,0,11,75,76,17,80,82,79,74,71,83,80,21,20,32,28,4,8,79,18,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"784","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener049",22,"Deustch","w",1,26,45,50,70,50,81,62,68,72,62,42,24,56,33,72,21,58,55,69,34,33,54,25,18,30,72,58,84,39,62,36,56,40,13,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"785","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener053",24,"Deutsch","w",1,34,70,87,68,23,0,75,80,86,33,68,16,72,20,35,30,24,68,23,81,83,41,10,62,75,58,15,14,76,36,34,60,26,6,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"786","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener069",21,"Deutsch","m",1,2,0,100,1,0,1,100,66,100,9,2,0,100,0,1,1,87,98,0,100,97,95,95,96,93,92,92,7,0,2,0,0,100,3,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"787","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener047",28,"Deutsch","w",3,47,78,72,68,54,26,77,57,25,33,62,30,38,54,65,58,30,34,45,65,31,38,70,27,45,39,48,24,41,70,38,32,40,16,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"788","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener055",31,"Deutsch","w",2,31,78,80,67,35,16,72,74,12,58,75,22,72,25,64,26,66,76,74,20,20,66,38,14,17,65,14,78,11,75,28,78,17,65,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"789","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener046",26,"Deutsch","w",3,18,72,75,31,35,7,60,56,81,22,31,8,61,14,55,19,62,62,42,69,33,82,54,42,60,58,16,36,38,57,22,42,62,15,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"790","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener063",32,"Deutsch","w",1,88,92,74,76,75,16,93,73,43,47,84,37,42,37,88,27,30,22,50,22,48,18,46,47,45,71,72,20,60,75,46,94,46,88,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"791","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener063",32,"Deutsch","w",1,40,89,85,82,44,12,88,56,76,31,72,14,73,34,70,26,40,39,32,54,64,30,72,60,61,30,66,18,36,57,25,78,37,82,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"792","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener062",39,"Deustch","w",1,22,92,78,86,21,12,84,85,84,15,14,16,90,12,80,9,22,90,76,76,78,77,84,80,80,29,32,27,64,20,17,80,70,27,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"793","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener057",26,"Deutsch","m",4,42,42,69,24,40,94,26,72,95,28,62,21,85,21,83,12,79,82,42,24,74,70,14,20,89,39,54,69,44,87,40,34,22,62,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"794","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener072",30,"Deutsch","m",1,46,64,71,63,69,64,68,70,70,54,61,72,44,58,55,28,41,38,64,28,39,68,50,34,60,50,30,66,60,61,45,42,47,20,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"795","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener066",22,"Deutsch","m",2,35,40,96,48,30,0,52,54,98,43,55,35,77,14,46,35,48,77,7,93,73,50,88,92,57,54,42,25,27,44,30,33,100,2,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"796","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener054",31,"Deutsch","w",1,47,61,84,55,37,32,53,53,82,36,34,26,47,30,50,51,62,78,30,78,69,58,36,46,55,56,50,56,54,49,45,47,48,50,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"797","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener064",28,"Deutsch","w",1,14,28,96,79,77,45,28,72,82,13,14,14,78,16,87,26,88,82,22,81,82,84,80,84,26,25,26,26,26,24,18,25,81,12,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"798","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener060",40,"Deutsch","w",1,26,24,81,58,21,3,60,53,82,28,26,23,88,10,17,42,71,90,12,79,82,82,79,78,58,15,16,17,26,6,44,21,80,54,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"799","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener049",22,"Deustch","w",1,28,55,74,50,70,44,43,65,39,8,66,13,39,41,86,12,65,78,75,15,22,58,20,13,45,79,68,66,50,60,40,53,68,43,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"800","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener059",27,"Deutsch","w",1,22,82,31,51,79,10,75,76,28,28,24,21,71,54,50,37,79,52,65,71,35,72,41,37,73,63,34,68,29,69,47,56,66,50,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"801","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener068",25,"Deutsch","m",2,18,67,26,60,62,17,70,52,50,27,57,16,60,34,64,40,62,32,60,32,35,59,34,36,62,64,54,34,38,58,38,57,33,52,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"802","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener052",20,"Deustch","w",3,36,80,32,74,79,14,80,67,41,35,98,41,45,32,82,10,36,58,50,36,35,31,61,39,60,77,64,41,78,88,47,95,43,45,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"803","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener061",40,"Deutsch","w",1,47,70,26,32,75,1,41,50,50,48,61,65,50,50,50,50,50,43,46,31,29,30,46,46,46,45,45,64,61,60,37,60,37,50,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"804","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener061",40,"Deutsch","w",1,36,30,93,47,24,94,51,46,46,24,26,26,41,19,73,65,63,74,24,72,53,64,61,70,43,26,47,26,26,25,30,30,68,47,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"805","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener072",30,"Deutsch","m",1,40,50,60,57,59,52,60,66,67,35,52,36,40,51,63,27,53,56,42,65,65,54,46,44,57,60,43,60,61,48,44,66,54,42,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"806","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener046",26,"Deutsch","w",3,26,66,46,54,24,0,59,55,60,14,16,17,72,13,50,20,64,74,31,67,48,67,48,60,62,58,41,70,64,60,44,46,53,29,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"807","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener058",27,"Deustch","m",1,12,83,0,77,25,61,58,65,64,34,50,44,34,56,50,32,36,44,72,20,13,41,7,4,86,78,22,95,83,73,26,63,65,77,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"808","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener060",40,"Deutsch","w",1,12,44,94,66,24,9,56,50,80,24,20,18,90,18,22,22,82,91,16,86,85,82,80,83,53,21,15,14,41,9,44,36,81,59,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"809","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener070",24,"Deutsch","m",1,36,62,88,62,65,12,67,64,87,12,71,14,51,20,75,22,68,84,16,77,72,36,82,67,31,19,21,66,20,19,14,70,90,6,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"810","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener067",28,"Deutsch","w",3,39,70,17,58,45,24,60,73,40,32,58,31,36,66,67,26,30,26,66,32,50,57,44,52,49,43,52,60,36,56,50,64,50,37,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"811","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener066",22,"Deutsch","m",2,0,32,94,47,4,1,52,62,100,41,24,16,13,13,72,9,53,87,3,97,93,90,88,82,51,34,20,25,28,43,42,23,20,2,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"812","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener057",26,"Deutsch","m",3,24,93,86,82,77,43,84,77,24,19,82,21,39,82,66,10,24,41,43,72,25,20,24,20,85,85,39,15,68,89,75,85,57,14,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"813","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener058",27,"Deustch","m",1,70,33,0,43,64,5,17,72,6,43,42,28,40,16,25,20,40,73,54,27,41,75,56,24,50,71,38,32,55,42,33,58,64,56,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"814","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener054",31,"Deutsch","w",1,47,68,62,54,59,47,60,54,48,41,40,40,60,35,53,46,50,66,52,50,54,54,40,41,50,51,36,44,50,50,36,62,53,53,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"815","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener071",25,"Deutsch","m",1,53,31,38,60,81,22,81,79,83,33,75,39,82,55,68,34,54,64,72,40,46,33,17,24,76,66,62,85,53,77,80,86,33,86,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"816","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener065",20,"Deutsch","m",1,38,81,71,80,75,3,83,64,74,56,90,59,61,75,66,31,45,83,82,13,14,34,0,2,50,93,92,90,47,84,83,92,21,71,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"817","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener071",25,"Deutsch","m",1,31,54,80,70,76,10,93,84,86,34,61,10,85,35,63,25,47,80,25,38,81,34,20,73,84,32,67,68,33,74,76,62,40,74,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"818","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener062",39,"Deustch","w",2,30,86,70,86,76,14,82,85,76,23,23,18,38,38,80,16,30,78,55,67,62,21,24,36,64,31,16,20,72,20,21,74,64,20,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"819","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener055",31,"Deutsch","w",2,18,71,10,75,72,12,44,81,34,34,77,20,70,47,33,31,77,69,32,73,32,42,24,28,70,71,44,36,55,65,34,68,75,36,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"820","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener053",24,"Deutsch","w",1,34,65,67,54,37,0,66,69,84,38,70,15,78,17,27,22,19,72,22,76,87,56,25,82,75,54,22,23,72,37,21,58,64,10,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
"821","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener067",28,"Deutsch","w",3,11,73,34,66,29,82,63,84,50,16,19,19,74,10,46,20,21,62,23,76,75,64,37,63,36,37,41,38,64,46,49,56,37,30,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"822","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener052",20,"Deustch","w",1,46,78,75,42,42,26,22,16,26,81,87,53,53,35,58,38,69,62,46,54,68,30,32,30,65,68,76,70,58,78,74,68,34,26,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"823","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener068",25,"Deutsch","m",2,26,41,59,54,64,11,56,63,58,36,24,21,62,19,64,56,60,60,33,59,38,38,33,36,58,33,38,36,37,34,35,36,40,57,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"824","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener047",28,"Deutsch","w",3,31,65,30,50,31,63,66,74,14,20,35,32,60,44,72,26,48,76,34,42,38,62,61,55,53,32,46,22,35,50,20,47,54,12,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"825","271","m271_portmoresby_d6_HP135_WB_G722_64.wav","Listener070",24,"Deutsch","m",1,10,72,78,16,70,13,16,66,92,13,23,14,82,13,81,40,76,78,16,81,81,73,79,80,64,10,15,20,14,22,13,18,92,6,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.722"
"826","271","m271_portmoresby_d6_IRS_NB_G711_A_64.wav","Listener059",27,"Deutsch","w",1,77,22,9,10,16,1,82,89,91,12,7,20,81,20,49,31,78,73,78,71,25,86,67,13,27,21,50,12,68,50,22,46,50,34,"m271_portmoresby_d6.wav",4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,"high","m","portmoresby","G.711"
